id,train_id,station_code,station_name,station_order,arrival_time,departure_time,halt_time_minutes,distance_from_source,platform,created_at
4106,403,BADN_4,Badnera,4,03:52:00,03:52:00,0,301,1,2025-12-31 07:53:19
4107,403,MEHS_5,Mehsana,5,04:37:00,04:52:00,15,475,2,2025-12-31 07:53:19
4108,403,UJJA_6,Ujjain,6,05:28:00,05:43:00,15,587,2,2025-12-31 07:53:19
4109,403,BEAW_7,Beawar,7,06:07:00,06:09:00,2,754,2,2025-12-31 07:53:19
4110,403,DEWA_8,Dewas,8,07:02:00,07:12:00,10,903,6,2025-12-31 07:53:19
4111,403,WARD_9,Wardha,9,07:38:00,07:48:00,10,1053,4,2025-12-31 07:53:19
4112,403,NAGP_10,Nagpur,10,08:34:00,08:39:00,5,1182,2,2025-12-31 07:53:19
4113,403,MATH_11,Mathura,11,08:55:00,08:55:00,0,1369,3,2025-12-31 07:53:19
4114,403,KOTA_12,Kota,12,09:36:00,09:38:00,2,1515,3,2025-12-31 07:53:19
4115,404,SHEG_2,Shegaon,2,12:42:00,12:47:00,5,182,5,2025-12-31 07:53:19
4116,404,BHAR_3,Bharatpur,3,14:46:00,14:56:00,10,367,4,2025-12-31 07:53:19
4117,404,VIJA_4,Vijayawada,4,17:14:00,17:19:00,5,473,4,2025-12-31 07:53:19
4118,404,BEAW_5,Beawar,5,19:15:00,19:15:00,0,541,1,2025-12-31 07:53:19
4119,404,VISA_6,Visakhapatnam,6,21:13:00,21:18:00,5,726,5,2025-12-31 07:53:19
4120,404,SALE_7,Salem,7,23:25:00,23:40:00,15,906,6,2025-12-31 07:53:19
4121,404,GWAL_8,Gwalior,8,01:32:00,01:37:00,5,1066,1,2025-12-31 07:53:19
4122,404,ANAN_9,Anand,9,03:15:00,03:15:00,0,1265,4,2025-12-31 07:53:19
4123,404,UJJA_10,Ujjain,10,05:30:00,05:30:00,0,1453,6,2025-12-31 07:53:19
4124,404,WARA_11,Warangal,11,07:32:00,07:34:00,2,1533,4,2025-12-31 07:53:19
4125,404,BADN_12,Badnera,12,09:47:00,09:47:00,0,1593,3,2025-12-31 07:53:19
4126,404,ARAK_13,Arakkonam,13,11:38:00,11:38:00,0,1780,1,2025-12-31 07:53:19
4127,404,SURA_14,Surat,14,13:50:00,14:00:00,10,1862,5,2025-12-31 07:53:19
4128,405,JOLA_2,Jolarpettai,2,14:46:00,15:01:00,15,68,6,2025-12-31 07:53:19
4129,405,PALA_3,Palanpur,3,16:25:00,16:35:00,10,192,4,2025-12-31 07:53:19
4130,405,SURA_4,Surat,4,18:00:00,18:15:00,15,385,4,2025-12-31 07:53:19
4131,405,BALA_5,Balasore,5,19:46:00,19:48:00,2,545,4,2025-12-31 07:53:19
4132,405,DHAN_6,Dhanbad,6,21:36:00,21:41:00,5,743,3,2025-12-31 07:53:19
4133,405,VIZI_7,Vizianagaram,7,23:15:00,23:17:00,2,857,1,2025-12-31 07:53:19
4134,405,VARA_8,Varanasi,8,01:15:00,01:25:00,10,920,4,2025-12-31 07:53:19
4135,405,MANM_9,Manmad,9,02:54:00,02:54:00,0,1007,3,2025-12-31 07:53:19
4136,405,JHAN_10,Jhansi,10,04:49:00,04:59:00,10,1084,4,2025-12-31 07:53:19
4137,405,GUNT_11,Guntur,11,06:32:00,06:32:00,0,1214,2,2025-12-31 07:53:19
4138,405,GWAL_12,Gwalior,12,08:06:00,08:21:00,15,1284,1,2025-12-31 07:53:19
4139,405,UJJA_13,Ujjain,13,09:35:00,09:50:00,15,1444,3,2025-12-31 07:53:19
4140,405,NASH_14,Nashik Road,14,11:29:00,11:44:00,15,1500,1,2025-12-31 07:53:19
4141,406,AJME_2,Ajmer,2,09:32:00,09:42:00,10,161,2,2025-12-31 07:53:19
4142,406,MAKS_3,Maksi,3,11:04:00,11:14:00,10,276,2,2025-12-31 07:53:19
4143,406,ARAK_4,Arakkonam,4,12:20:00,12:35:00,15,395,3,2025-12-31 07:53:19
4144,406,GANG_5,Gangapur City,5,13:35:00,13:50:00,15,547,4,2025-12-31 07:53:19
4145,406,KHAR_6,Kharagpur,6,14:46:00,15:01:00,15,614,5,2025-12-31 07:53:19
4146,406,TENA_7,Tenali,7,16:03:00,16:13:00,10,781,5,2025-12-31 07:53:19
4147,406,VIZI_8,Vizianagaram,8,17:42:00,17:42:00,0,935,1,2025-12-31 07:53:19
4148,406,CHIR_9,Chirala,9,18:35:00,18:45:00,10,1084,6,2025-12-31 07:53:19
4149,407,GAYA_2,Gaya,2,05:48:00,05:50:00,2,90,6,2025-12-31 07:53:19
4150,407,VIJA_3,Vijayawada,3,06:42:00,06:44:00,2,175,5,2025-12-31 07:53:19
4151,407,GUNT_4,Guntur,4,07:49:00,07:54:00,5,311,3,2025-12-31 07:53:19
4152,407,BEAW_5,Beawar,5,09:01:00,09:16:00,15,361,2,2025-12-31 07:53:19
4153,407,MAKS_6,Maksi,6,10:20:00,10:20:00,0,499,5,2025-12-31 07:53:19
4154,407,VAPI_7,Vapi,7,11:37:00,11:39:00,2,676,3,2025-12-31 07:53:19
4155,407,MATH_8,Mathura,8,12:34:00,12:44:00,10,755,6,2025-12-31 07:53:19
4156,407,SHEG_9,Shegaon,9,14:10:00,14:15:00,5,836,1,2025-12-31 07:53:19
4157,407,KHAN_10,Khandwa,10,15:25:00,15:30:00,5,1012,6,2025-12-31 07:53:19
4158,407,SHAJ_11,Shajapur,11,16:32:00,16:34:00,2,1162,1,2025-12-31 07:53:19
4159,407,AKOL_12,Akola,12,17:33:00,17:35:00,2,1222,5,2025-12-31 07:53:19
4160,408,WARA_2,Warangal,2,17:46:00,17:51:00,5,129,2,2025-12-31 07:53:19
4161,408,BHUS_3,Bhusaval,3,18:03:00,18:03:00,0,318,5,2025-12-31 07:53:19
4162,408,ARAK_4,Arakkonam,4,18:42:00,18:57:00,15,414,6,2025-12-31 07:53:19
4163,408,GANG_5,Gangapur City,5,19:03:00,19:18:00,15,585,6,2025-12-31 07:53:19
4164,408,BHAR_6,Bharatpur,6,19:24:00,19:39:00,15,721,4,2025-12-31 07:53:19
4165,408,MAKS_7,Maksi,7,19:49:00,20:04:00,15,829,6,2025-12-31 07:53:19
4166,408,BALH_8,Balharshah,8,20:31:00,20:41:00,10,898,4,2025-12-31 07:53:19
4167,408,VAPI_9,Vapi,9,20:49:00,21:04:00,15,1031,2,2025-12-31 07:53:19
4168,408,KOTA_10,Kota,10,21:34:00,21:39:00,5,1196,5,2025-12-31 07:53:19
4169,408,NELL_11,Nellore,11,21:54:00,21:59:00,5,1275,6,2025-12-31 07:53:19
4170,408,CHIR_12,Chirala,12,22:20:00,22:22:00,2,1457,6,2025-12-31 07:53:19
4171,408,GWAL_13,Gwalior,13,22:52:00,22:52:00,0,1592,5,2025-12-31 07:53:19
4172,409,BHOP_2,Bhopal,2,14:28:00,14:33:00,5,191,1,2025-12-31 07:53:19
4173,409,KALY_3,Kalyan Junction,3,15:52:00,15:54:00,2,321,4,2025-12-31 07:53:19
4174,409,BHUB_4,Bhubaneswar,4,17:44:00,17:49:00,5,501,4,2025-12-31 07:53:19
4175,409,FARI_5,Faridabad,5,19:23:00,19:23:00,0,680,5,2025-12-31 07:53:19
4176,409,KHAR_6,Kharagpur,6,20:56:00,20:56:00,0,811,1,2025-12-31 07:53:19
4177,409,JALG_7,Jalgaon,7,23:03:00,23:08:00,5,898,5,2025-12-31 07:53:19
4178,409,UJJA_8,Ujjain,8,00:46:00,00:48:00,2,964,1,2025-12-31 07:53:19
4179,409,GUDU_9,Gudur,9,02:13:00,02:13:00,0,1036,5,2025-12-31 07:53:19
4180,409,DHAN_10,Dhanbad,10,03:43:00,03:45:00,2,1143,3,2025-12-31 07:53:19
4181,409,DEWA_11,Dewas,11,05:44:00,05:44:00,0,1281,4,2025-12-31 07:53:19
4182,409,SAWA_12,Sawai Madhopur,12,07:18:00,07:23:00,5,1474,2,2025-12-31 07:53:19
4183,409,KHAN_13,Khandwa,13,08:54:00,09:04:00,10,1618,1,2025-12-31 07:53:19
4184,409,ARAK_14,Arakkonam,14,10:34:00,10:49:00,15,1810,1,2025-12-31 07:53:19
4185,409,ANKL_15,Ankleshwar,15,12:17:00,12:17:00,0,1860,4,2025-12-31 07:53:19
4186,410,AJME_2,Ajmer,2,12:35:00,12:40:00,5,125,1,2025-12-31 07:53:19
4187,410,BALA_3,Balasore,3,13:55:00,14:00:00,5,272,2,2025-12-31 07:53:19
4188,410,NASH_4,Nashik Road,4,15:03:00,15:18:00,15,470,5,2025-12-31 07:53:19
4189,410,ITAR_5,Itarsi,5,16:20:00,16:30:00,10,662,3,2025-12-31 07:53:19
4190,410,SABA_6,Sabarmati,6,17:53:00,17:58:00,5,840,2,2025-12-31 07:53:19
4191,411,VIJA_2,Vijayawada,2,20:52:00,21:07:00,15,83,2,2025-12-31 07:53:19
4192,411,KALY_3,Kalyan Junction,3,23:14:00,23:14:00,0,249,6,2025-12-31 07:53:19
4193,411,DEWA_4,Dewas,4,01:14:00,01:24:00,10,325,4,2025-12-31 07:53:19
4194,411,MALK_5,Malkapur,5,03:58:00,04:13:00,15,510,1,2025-12-31 07:53:19
4195,411,WARD_6,Wardha,6,06:09:00,06:24:00,15,614,5,2025-12-31 07:53:19
4196,411,RATL_7,Ratlam,7,08:33:00,08:38:00,5,779,5,2025-12-31 07:53:19
4197,411,BALH_8,Balharshah,8,10:51:00,11:01:00,10,922,6,2025-12-31 07:53:19
4198,412,NAGP_2,Nagpur,2,05:01:00,05:16:00,15,191,3,2025-12-31 07:53:19
4199,412,VALS_3,Valsad,3,07:33:00,07:33:00,0,284,6,2025-12-31 07:53:19
4200,412,KHAN_4,Khandwa,4,10:49:00,10:51:00,2,355,2,2025-12-31 07:53:19
4201,412,JOLA_5,Jolarpettai,5,13:27:00,13:37:00,10,506,2,2025-12-31 07:53:19
4202,412,ITAR_6,Itarsi,6,16:21:00,16:31:00,10,575,2,2025-12-31 07:53:19
4203,412,RAJA_7,Rajahmundry,7,19:09:00,19:09:00,0,644,2,2025-12-31 07:53:19
4204,413,AJME_2,Ajmer,2,19:30:00,19:35:00,5,116,4,2025-12-31 07:53:19
4205,413,JHAN_3,Jhansi,3,20:40:00,20:42:00,2,309,4,2025-12-31 07:53:19
4206,413,KHAR_4,Kharagpur,4,21:36:00,21:46:00,10,476,2,2025-12-31 07:53:19
4207,413,NELL_5,Nellore,5,22:47:00,22:52:00,5,631,2,2025-12-31 07:53:19
4208,413,BHAR_6,Bharuch,6,23:53:00,23:58:00,5,821,5,2025-12-31 07:53:19
4209,413,ONGO_7,Ongole,7,01:20:00,01:35:00,15,923,3,2025-12-31 07:53:19
4210,413,JOLA_8,Jolarpettai,8,02:39:00,02:41:00,2,1071,1,2025-12-31 07:53:19
4211,413,CUTT_9,Cuttack,9,03:46:00,04:01:00,15,1128,3,2025-12-31 07:53:19
4212,413,VIZI_10,Vizianagaram,10,05:00:00,05:00:00,0,1276,3,2025-12-31 07:53:19
4213,413,NAGP_11,Nagpur,11,06:05:00,06:10:00,5,1468,1,2025-12-31 07:53:19
4214,413,DEWA_12,Dewas,12,07:20:00,07:35:00,15,1585,2,2025-12-31 07:53:19
4215,413,MALK_13,Malkapur,13,08:16:00,08:18:00,2,1750,6,2025-12-31 07:53:19
4216,413,KANP_14,Kanpur Central,14,09:23:00,09:33:00,10,1849,3,2025-12-31 07:53:19
4217,413,KALY_15,Kalyan Junction,15,10:55:00,11:00:00,5,1900,4,2025-12-31 07:53:19
4218,413,BHUB_16,Bhubaneswar,16,11:57:00,11:57:00,0,2081,5,2025-12-31 07:53:19
4219,414,BEAW_2,Beawar,2,04:20:00,04:22:00,2,132,4,2025-12-31 07:53:19
4220,414,WARD_3,Wardha,3,08:33:00,08:35:00,2,193,5,2025-12-31 07:53:19
4221,414,NAGP_4,Nagpur,4,12:33:00,12:33:00,0,245,2,2025-12-31 07:53:19
4222,414,ITAR_5,Itarsi,5,16:22:00,16:37:00,15,318,6,2025-12-31 07:53:19
4223,414,MUGH_6,Mughal Sarai,6,20:04:00,20:19:00,15,465,1,2025-12-31 07:53:19
4224,414,TENA_7,Tenali,7,00:04:00,00:19:00,15,586,2,2025-12-31 07:53:19
4225,415,SHEG_2,Shegaon,2,09:29:00,09:44:00,15,89,4,2025-12-31 07:53:19
4226,415,BADN_3,Badnera,3,10:43:00,10:58:00,15,225,5,2025-12-31 07:53:19
4227,415,KANP_4,Kanpur Central,4,11:51:00,12:06:00,15,308,6,2025-12-31 07:53:19
4228,415,BHAR_5,Bharatpur,5,12:55:00,13:00:00,5,454,3,2025-12-31 07:53:19
4229,415,ANKL_6,Ankleshwar,6,14:10:00,14:25:00,15,572,1,2025-12-31 07:53:19
4230,415,AJME_7,Ajmer,7,15:38:00,15:48:00,10,658,5,2025-12-31 07:53:19
4231,415,MAKS_8,Maksi,8,16:32:00,16:42:00,10,772,6,2025-12-31 07:53:19
4232,415,BEAW_9,Beawar,9,18:05:00,18:15:00,10,870,6,2025-12-31 07:53:19
4233,416,MUGH_2,Mughal Sarai,2,03:33:00,03:38:00,5,97,5,2025-12-31 07:53:19
4234,416,VISA_3,Visakhapatnam,3,05:26:00,05:26:00,0,276,6,2025-12-31 07:53:19
4235,416,VIZI_4,Vizianagaram,4,07:31:00,07:31:00,0,466,1,2025-12-31 07:53:19
4236,416,DHAN_5,Dhanbad,5,09:35:00,09:40:00,5,614,4,2025-12-31 07:53:19
4237,416,VALS_6,Valsad,6,11:30:00,11:45:00,15,720,4,2025-12-31 07:53:19
4238,416,KHAN_7,Khandwa,7,13:49:00,13:51:00,2,821,4,2025-12-31 07:53:19
4239,416,WARA_8,Warangal,8,15:33:00,15:33:00,0,904,2,2025-12-31 07:53:19
4240,416,BALA_9,Balasore,9,17:36:00,17:38:00,2,964,3,2025-12-31 07:53:19
4241,416,SHEG_10,Shegaon,10,20:05:00,20:15:00,10,1102,5,2025-12-31 07:53:19
4242,417,VISA_2,Visakhapatnam,2,17:52:00,17:57:00,5,74,4,2025-12-31 07:53:19
4243,417,SAWA_3,Sawai Madhopur,3,19:27:00,19:37:00,10,133,1,2025-12-31 07:53:19
4244,417,KANP_4,Kanpur Central,4,21:00:00,21:00:00,0,205,5,2025-12-31 07:53:19
4245,417,GUNT_5,Guntur,5,22:21:00,22:26:00,5,256,1,2025-12-31 07:53:19
4246,417,DURG_6,Durgapur,6,23:40:00,23:55:00,15,410,1,2025-12-31 07:53:19
4247,417,KHAN_7,Khandwa,7,01:27:00,01:29:00,2,491,4,2025-12-31 07:53:19
4248,417,SURA_8,Surat,8,02:41:00,02:41:00,0,587,5,2025-12-31 07:53:19
4249,417,ARAK_9,Arakkonam,9,04:17:00,04:22:00,5,687,1,2025-12-31 07:53:19
4250,417,BALA_10,Balasore,10,05:26:00,05:41:00,15,790,6,2025-12-31 07:53:19
4251,417,FARI_11,Faridabad,11,06:59:00,07:14:00,15,882,5,2025-12-31 07:53:19
4252,417,BHOP_12,Bhopal,12,08:45:00,08:55:00,10,1040,1,2025-12-31 07:53:19
4253,417,NAGP_13,Nagpur,13,10:14:00,10:19:00,5,1211,6,2025-12-31 07:53:19
4254,417,BADN_14,Badnera,14,11:41:00,11:56:00,15,1336,1,2025-12-31 07:53:19
4255,418,VAPI_2,Vapi,2,22:29:00,22:34:00,5,98,5,2025-12-31 07:53:19
4256,418,SHEG_3,Shegaon,3,01:31:00,01:31:00,0,177,4,2025-12-31 07:53:19
4257,418,DEWA_4,Dewas,4,04:45:00,04:50:00,5,367,6,2025-12-31 07:53:19
4258,418,JHAN_5,Jhansi,5,08:01:00,08:16:00,15,549,3,2025-12-31 07:53:19
4259,418,UJJA_6,Ujjain,6,11:10:00,11:20:00,10,653,5,2025-12-31 07:53:19
4260,418,ANKL_7,Ankleshwar,7,14:17:00,14:22:00,5,803,1,2025-12-31 07:53:19
4261,418,ONGO_8,Ongole,8,17:31:00,17:41:00,10,858,3,2025-12-31 07:53:19
4262,419,VADO_2,Vadodara,2,04:08:00,04:08:00,0,139,1,2025-12-31 07:53:19
4263,419,MAKS_3,Maksi,3,04:17:00,04:17:00,0,236,4,2025-12-31 07:53:19
4264,419,PALW_4,Palwal,4,05:02:00,05:12:00,10,374,5,2025-12-31 07:53:19
4265,419,VISA_5,Visakhapatnam,5,05:32:00,05:37:00,5,482,1,2025-12-31 07:53:19
4266,419,SHAJ_6,Shajapur,6,06:04:00,06:09:00,5,597,1,2025-12-31 07:53:19
4267,419,WARD_7,Wardha,7,06:15:00,06:25:00,10,713,6,2025-12-31 07:53:19
4268,419,CHIR_8,Chirala,8,06:40:00,06:42:00,2,837,3,2025-12-31 07:53:19
4269,419,WARA_9,Warangal,9,07:01:00,07:11:00,10,1028,3,2025-12-31 07:53:19
4270,419,TENA_10,Tenali,10,07:41:00,07:46:00,5,1198,5,2025-12-31 07:53:19
4271,419,KATP_11,Katpadi,11,08:16:00,08:21:00,5,1280,3,2025-12-31 07:53:19
4272,419,SABA_12,Sabarmati,12,08:23:00,08:38:00,15,1432,4,2025-12-31 07:53:19
4273,419,SHEG_13,Shegaon,13,08:49:00,08:49:00,0,1590,3,2025-12-31 07:53:19
4274,419,CUTT_14,Cuttack,14,09:28:00,09:30:00,2,1686,1,2025-12-31 07:53:19
4275,419,GWAL_15,Gwalior,15,09:45:00,09:47:00,2,1766,3,2025-12-31 07:53:19
4276,419,BRAH_16,Brahmapur,16,10:19:00,10:21:00,2,1885,5,2025-12-31 07:53:19
4277,420,NASH_2,Nashik Road,2,13:43:00,13:53:00,10,129,3,2025-12-31 07:53:19
4278,420,SALE_3,Salem,3,14:12:00,14:12:00,0,321,4,2025-12-31 07:53:19
4279,420,MEHS_4,Mehsana,4,15:16:00,15:18:00,2,407,2,2025-12-31 07:53:19
4280,420,MATH_5,Mathura,5,15:49:00,16:04:00,15,601,1,2025-12-31 07:53:19
4281,420,BALH_6,Balharshah,6,16:43:00,16:48:00,5,701,3,2025-12-31 07:53:19
4282,420,RAJA_7,Rajahmundry,7,17:36:00,17:46:00,10,869,1,2025-12-31 07:53:19
4283,420,WARA_8,Warangal,8,18:30:00,18:40:00,10,1059,3,2025-12-31 07:53:19
4284,420,SHEG_9,Shegaon,9,19:18:00,19:20:00,2,1120,3,2025-12-31 07:53:19
4285,420,VADO_10,Vadodara,10,20:15:00,20:15:00,0,1248,6,2025-12-31 07:53:19
4286,420,NAGD_11,Nagda,11,20:54:00,21:09:00,15,1398,3,2025-12-31 07:53:19
4287,420,GUDU_12,Gudur,12,21:44:00,21:44:00,0,1532,2,2025-12-31 07:53:19
4288,420,GWAL_13,Gwalior,13,22:53:00,23:08:00,15,1641,3,2025-12-31 07:53:19
4289,420,NELL_14,Nellore,14,23:26:00,23:26:00,0,1695,4,2025-12-31 07:53:19
4290,420,JALG_15,Jalgaon,15,00:11:00,00:13:00,2,1747,5,2025-12-31 07:53:19
4291,421,BALH_2,Balharshah,2,05:14:00,05:29:00,15,120,3,2025-12-31 07:53:19
4292,421,GANG_3,Gangapur City,3,09:29:00,09:39:00,10,241,4,2025-12-31 07:53:19
4293,421,KALY_4,Kalyan Junction,4,13:30:00,13:35:00,5,295,4,2025-12-31 07:53:19
4294,421,VISA_5,Visakhapatnam,5,17:44:00,17:49:00,5,481,1,2025-12-31 07:53:19
4295,421,BHUB_6,Bhubaneswar,6,21:58:00,21:58:00,0,559,2,2025-12-31 07:53:19
4296,421,JOLA_7,Jolarpettai,7,02:12:00,02:12:00,0,623,1,2025-12-31 07:53:19
4297,422,NADI_2,Nadiad,2,05:36:00,05:38:00,2,143,5,2025-12-31 07:53:19
4298,422,MATH_3,Mathura,3,08:56:00,09:06:00,10,306,5,2025-12-31 07:53:19
4299,422,VADO_4,Vadodara,4,11:54:00,11:56:00,2,479,4,2025-12-31 07:53:19
4300,422,VIZI_5,Vizianagaram,5,14:48:00,14:50:00,2,667,3,2025-12-31 07:53:19
4301,422,GWAL_6,Gwalior,6,18:10:00,18:15:00,5,786,6,2025-12-31 07:53:19
4302,422,ITAR_7,Itarsi,7,21:13:00,21:15:00,2,902,6,2025-12-31 07:53:19
4303,422,VARA_8,Varanasi,8,00:34:00,00:34:00,0,1010,6,2025-12-31 07:53:19
4304,423,ABU_2,Abu Road,2,03:32:00,03:47:00,15,145,4,2025-12-31 07:53:19
4305,423,NAGD_3,Nagda,3,07:16:00,07:31:00,15,339,3,2025-12-31 07:53:19
4306,423,ANKL_4,Ankleshwar,4,11:50:00,11:50:00,0,524,1,2025-12-31 07:53:19
4307,423,VARA_5,Varanasi,5,15:37:00,15:47:00,10,676,6,2025-12-31 07:53:19
4308,423,VADO_6,Vadodara,6,20:05:00,20:05:00,0,851,4,2025-12-31 07:53:19
4309,424,UJJA_2,Ujjain,2,22:56:00,22:56:00,0,88,1,2025-12-31 07:53:19
4310,424,KHAN_3,Khandwa,3,23:50:00,23:55:00,5,177,5,2025-12-31 07:53:19
4311,424,BADN_4,Badnera,4,00:31:00,00:31:00,0,295,2,2025-12-31 07:53:19
4312,424,KAZI_5,Kazipet,5,01:26:00,01:31:00,5,393,2,2025-12-31 07:53:19
4313,424,ALLA_6,Allahabad,6,02:13:00,02:23:00,10,457,4,2025-12-31 07:53:19
4314,424,ANKL_7,Ankleshwar,7,02:38:00,02:53:00,15,637,1,2025-12-31 07:53:19
4315,424,KATP_8,Katpadi,8,03:43:00,03:45:00,2,809,2,2025-12-31 07:53:19
4316,424,BHOP_9,Bhopal,9,04:18:00,04:23:00,5,873,2,2025-12-31 07:53:19
4317,424,VADO_10,Vadodara,10,05:25:00,05:25:00,0,977,5,2025-12-31 07:53:19
4318,424,MATH_11,Mathura,11,06:08:00,06:10:00,2,1174,4,2025-12-31 07:53:19
4319,424,ARAK_12,Arakkonam,12,06:37:00,06:39:00,2,1246,2,2025-12-31 07:53:19
4320,424,DEWA_13,Dewas,13,07:37:00,07:42:00,5,1391,1,2025-12-31 07:53:19
4321,424,GAYA_14,Gaya,14,08:16:00,08:21:00,5,1558,1,2025-12-31 07:53:19
4322,425,KHAN_2,Khandwa,2,09:49:00,09:51:00,2,180,3,2025-12-31 07:53:19
4323,425,KALY_3,Kalyan Junction,3,12:34:00,12:49:00,15,262,3,2025-12-31 07:53:19
4324,425,WARA_4,Warangal,4,15:19:00,15:34:00,15,346,1,2025-12-31 07:53:19
4325,425,KATP_5,Katpadi,5,18:04:00,18:06:00,2,424,3,2025-12-31 07:53:19
4326,425,SHEG_6,Shegaon,6,21:06:00,21:16:00,10,599,1,2025-12-31 07:53:19
4327,425,MATH_7,Mathura,7,23:58:00,00:03:00,5,672,3,2025-12-31 07:53:19
4328,425,RAJA_8,Rajahmundry,8,02:47:00,02:47:00,0,841,2,2025-12-31 07:53:19
4329,425,ALLA_9,Allahabad,9,05:36:00,05:41:00,5,896,6,2025-12-31 07:53:19
4330,426,JALG_2,Jalgaon,2,11:01:00,11:11:00,10,129,6,2025-12-31 07:53:19
4331,426,TENA_3,Tenali,3,12:20:00,12:25:00,5,215,5,2025-12-31 07:53:19
4332,426,CUTT_4,Cuttack,4,13:58:00,13:58:00,0,307,6,2025-12-31 07:53:19
4333,426,RATL_5,Ratlam,5,15:12:00,15:14:00,2,476,1,2025-12-31 07:53:19
4334,426,KHAR_6,Kharagpur,6,16:44:00,16:46:00,2,644,1,2025-12-31 07:53:19
4335,426,ANKL_7,Ankleshwar,7,17:57:00,17:57:00,0,808,4,2025-12-31 07:53:19
4336,426,BAYA_8,Bayana,8,19:48:00,19:58:00,10,875,1,2025-12-31 07:53:19
4337,426,AJME_9,Ajmer,9,20:56:00,20:58:00,2,949,3,2025-12-31 07:53:19
4338,426,BALH_10,Balharshah,10,22:44:00,22:59:00,15,1045,2,2025-12-31 07:53:19
4339,426,BHUB_11,Bhubaneswar,11,23:53:00,23:55:00,2,1196,2,2025-12-31 07:53:19
4340,426,GWAL_12,Gwalior,12,01:33:00,01:43:00,10,1268,5,2025-12-31 07:53:19
4341,427,SABA_2,Sabarmati,2,12:32:00,12:34:00,2,78,3,2025-12-31 07:53:19
4342,427,BADN_3,Badnera,3,13:33:00,13:48:00,15,137,4,2025-12-31 07:53:19
4343,427,ANAN_4,Anand,4,14:13:00,14:28:00,15,194,5,2025-12-31 07:53:19
4344,427,KATP_5,Katpadi,5,14:50:00,15:05:00,15,279,5,2025-12-31 07:53:19
4345,427,RATL_6,Ratlam,6,15:42:00,15:44:00,2,329,3,2025-12-31 07:53:19
4346,427,WARA_7,Warangal,7,16:09:00,16:19:00,10,477,5,2025-12-31 07:53:19
4347,427,GUNT_8,Guntur,8,16:45:00,17:00:00,15,611,3,2025-12-31 07:53:19
4348,427,CHAN_9,Chandrapur,9,17:48:00,18:03:00,15,759,4,2025-12-31 07:53:19
4349,427,BEAW_10,Beawar,10,18:05:00,18:05:00,0,838,5,2025-12-31 07:53:19
4350,427,CUTT_11,Cuttack,11,19:14:00,19:16:00,2,1035,3,2025-12-31 07:53:19
4351,427,VIJA_12,Vijayawada,12,19:46:00,19:56:00,10,1162,4,2025-12-31 07:53:19
4352,427,NADI_13,Nadiad,13,20:18:00,20:20:00,2,1316,6,2025-12-31 07:53:19
4353,427,BALA_14,Balasore,14,21:04:00,21:09:00,5,1370,6,2025-12-31 07:53:19
4354,427,ITAR_15,Itarsi,15,21:34:00,21:36:00,2,1536,1,2025-12-31 07:53:19
4355,427,MAKS_16,Maksi,16,22:21:00,22:31:00,10,1607,1,2025-12-31 07:53:19
4356,428,ANKL_2,Ankleshwar,2,14:55:00,15:10:00,15,114,1,2025-12-31 07:53:19
4357,428,GWAL_3,Gwalior,3,15:58:00,16:00:00,2,275,1,2025-12-31 07:53:19
4358,428,BHAR_4,Bharatpur,4,16:32:00,16:37:00,5,361,5,2025-12-31 07:53:19
4359,428,KAZI_5,Kazipet,5,17:37:00,17:42:00,5,525,1,2025-12-31 07:53:19
4360,428,BALH_6,Balharshah,6,18:07:00,18:22:00,15,657,4,2025-12-31 07:53:19
4361,428,KALY_7,Kalyan Junction,7,18:54:00,19:09:00,15,798,4,2025-12-31 07:53:19
4362,428,PALW_8,Palwal,8,19:41:00,19:41:00,0,890,1,2025-12-31 07:53:19
4363,428,NADI_9,Nadiad,9,20:55:00,21:05:00,10,944,3,2025-12-31 07:53:19
4364,428,VAPI_10,Vapi,10,21:35:00,21:35:00,0,1048,5,2025-12-31 07:53:19
4365,428,KATP_11,Katpadi,11,22:11:00,22:11:00,0,1107,5,2025-12-31 07:53:19
4366,428,BHUB_12,Bhubaneswar,12,23:13:00,23:28:00,15,1275,4,2025-12-31 07:53:19
4367,428,SHAJ_13,Shajapur,13,23:52:00,00:07:00,15,1345,4,2025-12-31 07:53:19
4368,428,DEWA_14,Dewas,14,00:43:00,00:43:00,0,1396,6,2025-12-31 07:53:19
4369,428,RAJA_15,Rajahmundry,15,01:26:00,01:31:00,5,1542,4,2025-12-31 07:53:19
4370,428,AGRA_16,Agra Cantt,16,02:23:00,02:28:00,5,1647,3,2025-12-31 07:53:19
4371,429,RAJA_2,Rajahmundry,2,05:40:00,05:50:00,10,106,1,2025-12-31 07:53:19
4372,429,VIJA_3,Vijayawada,3,07:34:00,07:44:00,10,166,6,2025-12-31 07:53:19
4373,429,SHEG_4,Shegaon,4,09:27:00,09:37:00,10,248,2,2025-12-31 07:53:19
4374,429,AJME_5,Ajmer,5,11:19:00,11:24:00,5,371,4,2025-12-31 07:53:19
4375,429,MALK_6,Malkapur,6,13:44:00,13:46:00,2,528,2,2025-12-31 07:53:19
4376,429,UJJA_7,Ujjain,7,15:24:00,15:26:00,2,622,1,2025-12-31 07:53:19
4377,429,AGRA_8,Agra Cantt,8,17:30:00,17:30:00,0,691,2,2025-12-31 07:53:19
