id,transaction_id,booking_id,user_id,journey_id,amount,currency,status,payment_method,payment_gateway,failure_reason,gateway_response,created_at,updated_at,completed_at,expires_at,version
2129,TXN1767167685562BFKLQ65,BKG-20251231-7J5KBIUZ,884,2129,4017,INR,SUCCESS,DEBIT_CARD,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685562BFKLQ65"",""bank_ref"":""6zl6fkeefqt""}",2026-01-20T07:30:15.849Z,2026-01-20T07:30:19.849Z,2026-01-20T07:30:44.849Z,,0
2130,TXN1767167685562MSZA6QX,BKG-20251231-XU009IRZ,26,2130,2007,INR,REFUNDED,UPI,PayU,,,2026-01-04T08:36:02.826Z,2026-01-04T08:36:06.826Z,2026-01-04T08:36:31.826Z,,0
2131,TXN176716768556217AM03P,BKG-20251231-3RTUXFO3,424,2131,4180,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN176716768556217AM03P"",""bank_ref"":""7weoldjh32c""}",2026-01-03T13:42:46.161Z,2026-01-03T13:42:50.161Z,2026-01-03T13:43:15.161Z,,0
2132,TXN1767167685562DSXEV23,BKG-20251231-XU94TAH5,140,2132,1254,INR,SUCCESS,NET_BANKING,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685562DSXEV23"",""bank_ref"":""5f7mmx7xwyo""}",2025-12-11T02:58:38.872Z,2025-12-11T02:58:42.872Z,2025-12-11T02:59:07.872Z,,0
2133,TXN1767167685562RPTSG5M,BKG-20251231-417AM6L1,542,2133,3441,INR,SUCCESS,DEBIT_CARD,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685562RPTSG5M"",""bank_ref"":""7hdr5pfgw4q""}",2026-01-01T16:04:55.142Z,2026-01-01T16:04:59.142Z,2026-01-01T16:05:24.142Z,,0
2134,TXN1767167685563J268M3A,BKG-20251231-KWNDS3FL,256,2134,2199,INR,SUCCESS,CREDIT_CARD,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685563J268M3A"",""bank_ref"":""zg4p1krra0k""}",2026-01-20T05:34:03.386Z,2026-01-20T05:34:07.386Z,2026-01-20T05:34:32.386Z,,0
2135,TXN17671676855637RD0LIY,BKG-20251231-WQMFZFHE,226,2135,2464,INR,PENDING,DEBIT_CARD,GooglePay,,,2025-12-21T03:56:28.794Z,2025-12-21T03:56:32.794Z,,2025-12-21T04:00:27.794Z,0
2136,TXN1767167685563P6FQ75N,BKG-20251231-5IN5V7PF,479,2136,3689,INR,PENDING,NET_BANKING,Paytm,,,2026-01-14T07:53:25.445Z,2026-01-14T07:53:29.445Z,,2026-01-14T07:57:24.445Z,0
2137,TXN17671676855636DCMAU2,BKG-20251231-Z13VQAU5,678,2137,521,INR,SUCCESS,CREDIT_CARD,GooglePay,,"{""status"":""success"",""txn_id"":""TXN17671676855636DCMAU2"",""bank_ref"":""m71qo1pvk8""}",2025-12-18T16:25:51.240Z,2025-12-18T16:25:55.240Z,2025-12-18T16:26:20.240Z,,0
2138,TXN176716768556338OL5UY,BKG-20251231-09DPFSJN,495,2138,1941,INR,SUCCESS,DEBIT_CARD,PhonePe,,"{""status"":""success"",""txn_id"":""TXN176716768556338OL5UY"",""bank_ref"":""mdhbkrunh3n""}",2025-11-26T02:50:18.976Z,2025-11-26T02:50:22.976Z,2025-11-26T02:50:47.976Z,,0
2139,TXN1767167685563K72EIR6,BKG-20251231-CWLX5AOH,292,2139,3999,INR,SUCCESS,DEBIT_CARD,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685563K72EIR6"",""bank_ref"":""gbt7dlp17q4""}",2025-12-30T04:29:15.409Z,2025-12-30T04:29:19.409Z,2025-12-30T04:29:44.409Z,,0
2140,TXN1767167685563BL3LLXH,BKG-20251231-8YMECFY9,539,2140,4366,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685563BL3LLXH"",""bank_ref"":""09f7omnp25ym""}",2025-12-31T09:55:02.061Z,2025-12-31T09:55:06.061Z,2025-12-31T09:55:31.061Z,,0
2141,TXN1767167685563Y8T0FNT,BKG-20251231-XJR857GT,642,2141,3221,INR,PENDING,NET_BANKING,CCAvenue,,,2025-12-16T14:35:08.907Z,2025-12-16T14:35:12.907Z,,2025-12-16T14:39:07.907Z,0
2142,TXN1767167685563QP5L686,BKG-20251231-1XJVW8R8,168,2142,2199,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685563QP5L686"",""bank_ref"":""cmkm25o520d""}",2026-01-07T06:19:52.605Z,2026-01-07T06:19:56.605Z,2026-01-07T06:20:21.605Z,,0
2143,TXN1767167685563E38KV1P,BKG-20251231-HHXRSRIS,466,2143,1638,INR,REFUNDED,NET_BANKING,Razorpay,,,2025-12-13T01:05:52.160Z,2025-12-13T01:05:56.160Z,2025-12-13T01:06:21.160Z,,0
2144,TXN17671676855633H1B0KN,BKG-20251231-E7DVXESH,740,2144,2708,INR,SUCCESS,UPI,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN17671676855633H1B0KN"",""bank_ref"":""svpwntq6va""}",2025-12-15T13:45:43.072Z,2025-12-15T13:45:47.072Z,2025-12-15T13:46:12.072Z,,0
2145,TXN17671676855631RYG390,BKG-20251231-JY8BRLGF,236,2145,4581,INR,SUCCESS,DEBIT_CARD,Razorpay,,"{""status"":""success"",""txn_id"":""TXN17671676855631RYG390"",""bank_ref"":""aeate34bjx""}",2025-12-01T01:24:07.232Z,2025-12-01T01:24:11.232Z,2025-12-01T01:24:36.232Z,,0
2146,TXN1767167685563IC015I2,BKG-20251231-TDLCRBC5,193,2146,1096,INR,REFUNDED,CREDIT_CARD,PayU,,,2025-12-14T00:45:20.537Z,2025-12-14T00:45:24.537Z,2025-12-14T00:45:49.537Z,,0
2147,TXN17671676855631OCQG6U,BKG-20251231-R4LCFNIZ,498,2147,3938,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN17671676855631OCQG6U"",""bank_ref"":""t536u5e0orc""}",2025-12-29T20:51:19.871Z,2025-12-29T20:51:23.871Z,2025-12-29T20:51:48.871Z,,0
2148,TXN1767167685563BD30E8U,BKG-20251231-JQGXGIJR,33,2148,2936,INR,SUCCESS,DEBIT_CARD,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685563BD30E8U"",""bank_ref"":""b5zuutc3ugt""}",2025-12-08T08:39:15.151Z,2025-12-08T08:39:19.151Z,2025-12-08T08:39:44.151Z,,0
2149,TXN176716768556353PNY37,BKG-20251231-NPONHADH,924,2149,807,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN176716768556353PNY37"",""bank_ref"":""x6amp40h97c""}",2026-01-10T03:36:56.343Z,2026-01-10T03:37:00.343Z,2026-01-10T03:37:25.343Z,,0
2150,TXN1767167685563U7IVBE3,BKG-20251231-D22WKRAC,46,2150,877,INR,SUCCESS,WALLET,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685563U7IVBE3"",""bank_ref"":""2c0u3g6f4b5""}",2025-12-29T08:11:50.144Z,2025-12-29T08:11:54.144Z,2025-12-29T08:12:19.144Z,,0
2151,TXN17671676855639C1J1DY,BKG-20251231-MQ2MX60N,11,2151,3824,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN17671676855639C1J1DY"",""bank_ref"":""pozpav45pr""}",2026-01-02T05:11:09.617Z,2026-01-02T05:11:13.617Z,2026-01-02T05:11:38.617Z,,0
2152,TXN1767167685563LDS3YNV,BKG-20251231-2EVFGVIP,936,2152,836,INR,PENDING,WALLET,CCAvenue,,,2025-12-06T09:35:43.794Z,2025-12-06T09:35:47.794Z,,2025-12-06T09:39:42.794Z,0
2153,TXN1767167685563MPSUMN3,BKG-20251231-J2MWAGQB,627,2153,3073,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685563MPSUMN3"",""bank_ref"":""9u1lrjwnuea""}",2025-12-21T23:37:52.637Z,2025-12-21T23:37:56.637Z,2025-12-21T23:38:21.637Z,,0
2154,TXN1767167685563D5UQ18I,BKG-20251231-7SLGF59Y,484,2154,4294,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685563D5UQ18I"",""bank_ref"":""z20pwpmedrl""}",2025-12-08T20:02:27.503Z,2025-12-08T20:02:31.503Z,2025-12-08T20:02:56.503Z,,0
2155,TXN1767167685563X4W087R,BKG-20251231-S0MU3KY9,724,2155,2794,INR,SUCCESS,WALLET,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685563X4W087R"",""bank_ref"":""glbur23ki8p""}",2025-12-02T17:09:17.111Z,2025-12-02T17:09:21.111Z,2025-12-02T17:09:46.111Z,,0
2156,TXN1767167685563VTEKEIX,BKG-20251231-WEQ37OFM,498,2156,4455,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685563VTEKEIX"",""bank_ref"":""hmlbni2nh35""}",2026-01-27T00:50:51.018Z,2026-01-27T00:50:55.018Z,2026-01-27T00:51:20.018Z,,0
2157,TXN1767167685563YRTO1MY,BKG-20251231-3L9CBH2H,781,2157,3735,INR,INITIATED,NET_BANKING,Paytm,,,2025-12-02T00:53:59.835Z,2025-12-02T00:54:03.835Z,,2025-12-02T00:57:58.835Z,0
2158,TXN1767167685563RKDQD5D,BKG-20251231-DW3C7SS1,594,2158,3033,INR,SUCCESS,NET_BANKING,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685563RKDQD5D"",""bank_ref"":""4f06wf0fn9x""}",2026-01-15T05:12:31.333Z,2026-01-15T05:12:35.333Z,2026-01-15T05:13:00.333Z,,0
2159,TXN17671676855639ZEBBGS,BKG-20251231-PC2N6JCS,438,2159,4298,INR,PENDING,NET_BANKING,CCAvenue,,,2025-12-21T04:56:56.808Z,2025-12-21T04:57:00.808Z,,2025-12-21T05:00:55.808Z,0
2160,TXN17671676855636AOOHY0,BKG-20251231-A2DDQEFM,90,2160,702,INR,INITIATED,NET_BANKING,Razorpay,,,2025-12-23T03:06:15.926Z,2025-12-23T03:06:19.926Z,,2025-12-23T03:10:14.926Z,0
2161,TXN1767167685563P987XBY,BKG-20251231-HJEALTIY,742,2161,4667,INR,REFUNDED,UPI,CCAvenue,,,2026-01-04T07:38:31.308Z,2026-01-04T07:38:35.308Z,2026-01-04T07:39:00.308Z,,0
2162,TXN1767167685563LMKXSM6,BKG-20251231-HWUL7ZTL,2,2162,1517,INR,SUCCESS,DEBIT_CARD,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685563LMKXSM6"",""bank_ref"":""4u1mvz7t00g""}",2025-11-29T18:01:35.872Z,2025-11-29T18:01:39.872Z,2025-11-29T18:02:04.872Z,,0
2163,TXN1767167685563Y86P64J,BKG-20251231-MNIJYV18,302,2163,4398,INR,PENDING,CREDIT_CARD,PhonePe,,,2026-01-11T14:25:19.419Z,2026-01-11T14:25:23.419Z,,2026-01-11T14:29:18.419Z,0
2164,TXN1767167685563WK55R0Z,BKG-20251231-RCLCENBL,583,2164,3467,INR,SUCCESS,NET_BANKING,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685563WK55R0Z"",""bank_ref"":""1jb7rww42zr""}",2025-11-25T16:52:08.710Z,2025-11-25T16:52:12.710Z,2025-11-25T16:52:37.710Z,,0
2165,TXN1767167685563NF2Q3RJ,BKG-20251231-4FEMMF1M,366,2165,1592,INR,PENDING,UPI,GooglePay,,,2025-12-30T23:48:39.969Z,2025-12-30T23:48:43.969Z,,2025-12-30T23:52:38.969Z,0
2166,TXN1767167685563L2KBEB9,BKG-20251231-1I6LPWRC,91,2166,1549,INR,SUCCESS,DEBIT_CARD,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685563L2KBEB9"",""bank_ref"":""icutgys9tik""}",2025-12-26T22:58:22.457Z,2025-12-26T22:58:26.457Z,2025-12-26T22:58:51.457Z,,0
2167,TXN1767167685563PXODGZZ,BKG-20251231-6K8WKOPO,723,2167,4831,INR,SUCCESS,NET_BANKING,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685563PXODGZZ"",""bank_ref"":""ur9xaz61wyf""}",2025-12-13T00:43:01.367Z,2025-12-13T00:43:05.367Z,2025-12-13T00:43:30.367Z,,0
2168,TXN1767167685564OQBXETL,BKG-20251231-RLFN3FXA,626,2168,2889,INR,REFUNDED,DEBIT_CARD,Paytm,,,2025-12-24T17:02:28.785Z,2025-12-24T17:02:32.785Z,2025-12-24T17:02:57.785Z,,0
2169,TXN1767167685564DLNHD6A,BKG-20251231-5AOFAGZU,849,2169,943,INR,SUCCESS,WALLET,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685564DLNHD6A"",""bank_ref"":""h9qoocmt83c""}",2026-01-05T12:19:32.469Z,2026-01-05T12:19:36.469Z,2026-01-05T12:20:01.469Z,,0
2170,TXN17671676855648NRQH24,BKG-20251231-SSI2X4EN,443,2170,2614,INR,PENDING,UPI,Razorpay,,,2025-11-21T23:28:43.700Z,2025-11-21T23:28:47.700Z,,2025-11-21T23:32:42.700Z,0
2171,TXN1767167685564WCPG02X,BKG-20251231-XOC8ZRXV,114,2171,3719,INR,INITIATED,WALLET,PhonePe,,,2026-01-03T06:31:53.232Z,2026-01-03T06:31:57.232Z,,2026-01-03T06:35:52.232Z,0
2172,TXN1767167685564FTQGKRK,BKG-20251231-F5TTF9RK,574,2172,3022,INR,SUCCESS,WALLET,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685564FTQGKRK"",""bank_ref"":""4n3sopmu117""}",2025-11-26T20:19:04.398Z,2025-11-26T20:19:08.398Z,2025-11-26T20:19:33.398Z,,0
2173,TXN1767167685564C9G2GKP,BKG-20251231-UW275L0L,274,2173,2225,INR,PENDING,UPI,Paytm,,,2025-12-21T12:28:18.768Z,2025-12-21T12:28:22.768Z,,2025-12-21T12:32:17.768Z,0
2174,TXN1767167685564627Y0GR,BKG-20251231-6HDIR1L8,113,2174,570,INR,FAILED,WALLET,PhonePe,Bank declined,,2025-12-30T18:48:47.666Z,2025-12-30T18:48:51.666Z,,,0
2175,TXN1767167685564B0LJ09Q,BKG-20251231-9M9QVPWR,446,2175,1999,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685564B0LJ09Q"",""bank_ref"":""u4km0j4u8zl""}",2025-12-28T09:42:57.416Z,2025-12-28T09:43:01.416Z,2025-12-28T09:43:26.416Z,,0
2176,TXN1767167685564V2W6V76,BKG-20251231-U160SZCA,858,2176,3613,INR,REFUNDED,UPI,Paytm,,,2025-12-31T23:44:46.279Z,2025-12-31T23:44:50.279Z,2025-12-31T23:45:15.279Z,,0
2177,TXN1767167685564LTLZTCM,BKG-20251231-O53RFY9A,976,2177,4958,INR,PENDING,CREDIT_CARD,CCAvenue,,,2025-12-25T16:36:12.419Z,2025-12-25T16:36:16.419Z,,2025-12-25T16:40:11.419Z,0
2178,TXN1767167685564C07Y525,BKG-20251231-ASSXK6XQ,255,2178,3410,INR,FAILED,WALLET,Razorpay,Invalid CVV,,2025-12-18T03:50:07.443Z,2025-12-18T03:50:11.443Z,,,0
2179,TXN17671676855645BUAG7T,BKG-20251231-RRW9DMZV,804,2179,1018,INR,PENDING,UPI,CCAvenue,,,2026-01-28T05:27:47.668Z,2026-01-28T05:27:51.668Z,,2026-01-28T05:31:46.668Z,0
2180,TXN1767167685564PWID3R0,BKG-20251231-IH92GVGA,115,2180,4962,INR,SUCCESS,CREDIT_CARD,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685564PWID3R0"",""bank_ref"":""ws1lyfz81zi""}",2026-01-16T01:54:56.097Z,2026-01-16T01:55:00.097Z,2026-01-16T01:55:25.097Z,,0
2181,TXN17671676855642G2FBNB,BKG-20251231-NNCWVKSE,457,2181,1281,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN17671676855642G2FBNB"",""bank_ref"":""quuaymbmt4h""}",2026-01-01T02:26:50.689Z,2026-01-01T02:26:54.689Z,2026-01-01T02:27:19.689Z,,0
2182,TXN1767167685564K5XKEMI,BKG-20251231-YUJ1OBU7,259,2182,4407,INR,PENDING,DEBIT_CARD,GooglePay,,,2025-12-07T15:16:40.775Z,2025-12-07T15:16:44.775Z,,2025-12-07T15:20:39.775Z,0
2183,TXN17671676855647E6N31W,BKG-20251231-6WL8FCVX,37,2183,4353,INR,SUCCESS,UPI,Razorpay,,"{""status"":""success"",""txn_id"":""TXN17671676855647E6N31W"",""bank_ref"":""ijqakva8kza""}",2025-12-01T19:16:36.100Z,2025-12-01T19:16:40.100Z,2025-12-01T19:17:05.100Z,,0
2184,TXN1767167685564SAVN9WB,BKG-20251231-KZFKYP5O,268,2184,594,INR,SUCCESS,CREDIT_CARD,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685564SAVN9WB"",""bank_ref"":""ouc9pylsgvg""}",2025-12-06T23:47:19.111Z,2025-12-06T23:47:23.111Z,2025-12-06T23:47:48.111Z,,0
2185,TXN17671676855641UYDKXH,BKG-20251231-JZ2N5G2J,710,2185,4684,INR,SUCCESS,CREDIT_CARD,PhonePe,,"{""status"":""success"",""txn_id"":""TXN17671676855641UYDKXH"",""bank_ref"":""dztr0u98y99""}",2025-12-27T12:04:55.919Z,2025-12-27T12:04:59.919Z,2025-12-27T12:05:24.919Z,,0
2186,TXN1767167685564OGJSZV2,BKG-20251231-H3QTXEFV,759,2186,3840,INR,SUCCESS,NET_BANKING,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685564OGJSZV2"",""bank_ref"":""qew6rdsxkzr""}",2026-01-10T08:10:14.275Z,2026-01-10T08:10:18.275Z,2026-01-10T08:10:43.275Z,,0
2187,TXN1767167685564I618G6W,BKG-20251231-QV3HBV1C,79,2187,3181,INR,SUCCESS,CREDIT_CARD,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685564I618G6W"",""bank_ref"":""f9tds4nfjds""}",2025-12-27T11:46:55.277Z,2025-12-27T11:46:59.277Z,2025-12-27T11:47:24.277Z,,0
2188,TXN1767167685564TLS366Y,BKG-20251231-S7FQNVAQ,111,2188,4572,INR,REFUNDED,CREDIT_CARD,Paytm,,,2026-01-09T14:52:50.178Z,2026-01-09T14:52:54.178Z,2026-01-09T14:53:19.178Z,,0
2189,TXN17671676855645931J80,BKG-20251231-M0V1422C,96,2189,3978,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN17671676855645931J80"",""bank_ref"":""0igwxpzwmje""}",2025-12-24T06:40:00.253Z,2025-12-24T06:40:04.253Z,2025-12-24T06:40:29.253Z,,0
2190,TXN1767167685564NYNNA6H,BKG-20251231-ISZ6EGPR,392,2190,2128,INR,PENDING,NET_BANKING,PayU,,,2026-01-08T00:15:46.540Z,2026-01-08T00:15:50.540Z,,2026-01-08T00:19:45.540Z,0
2191,TXN176716768556420XH2C3,BKG-20251231-EHP26EDM,389,2191,4656,INR,PENDING,WALLET,PayU,,,2026-01-22T15:05:06.521Z,2026-01-22T15:05:10.521Z,,2026-01-22T15:09:05.521Z,0
2192,TXN17671676855640KCFZ40,BKG-20251231-WF63JDR2,592,2192,4725,INR,SUCCESS,UPI,Razorpay,,"{""status"":""success"",""txn_id"":""TXN17671676855640KCFZ40"",""bank_ref"":""ai0tyzlco3d""}",2025-12-15T17:18:42.569Z,2025-12-15T17:18:46.569Z,2025-12-15T17:19:11.569Z,,0
2193,TXN17671676855644CG0AGF,BKG-20251231-GKJCSQJ9,938,2193,1449,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN17671676855644CG0AGF"",""bank_ref"":""45ufaglg2h9""}",2026-01-18T09:11:57.975Z,2026-01-18T09:12:01.975Z,2026-01-18T09:12:26.975Z,,0
2194,TXN176716768556455WG13G,BKG-20251231-7OKEPCD9,624,2194,4080,INR,REFUNDED,DEBIT_CARD,Paytm,,,2025-11-23T06:55:49.999Z,2025-11-23T06:55:53.999Z,2025-11-23T06:56:18.999Z,,0
2195,TXN1767167685564I1YHL13,BKG-20251231-JODK8WIQ,116,2195,1904,INR,SUCCESS,DEBIT_CARD,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685564I1YHL13"",""bank_ref"":""m4sabmquebb""}",2026-01-13T02:27:05.441Z,2026-01-13T02:27:09.441Z,2026-01-13T02:27:34.441Z,,0
2196,TXN1767167685564MGK1GIA,BKG-20251231-WYCT6QIW,972,2196,2944,INR,INITIATED,UPI,PhonePe,,,2025-12-19T08:24:02.491Z,2025-12-19T08:24:06.491Z,,2025-12-19T08:28:01.491Z,0
2197,TXN1767167685564WEP8OEU,BKG-20251231-5UR2WV6E,244,2197,780,INR,PENDING,WALLET,Paytm,,,2025-12-21T12:51:35.994Z,2025-12-21T12:51:39.994Z,,2025-12-21T12:55:34.994Z,0
2198,TXN1767167685564HO0HCJP,BKG-20251231-6XQUTVDG,621,2198,2547,INR,PENDING,CREDIT_CARD,Paytm,,,2025-12-26T10:50:57.840Z,2025-12-26T10:51:01.840Z,,2025-12-26T10:54:56.840Z,0
2199,TXN17671676855645XQEC0E,BKG-20251231-JWCQQHZI,693,2199,3372,INR,SUCCESS,WALLET,Razorpay,,"{""status"":""success"",""txn_id"":""TXN17671676855645XQEC0E"",""bank_ref"":""1e8q0r0jdcm""}",2026-01-03T02:52:43.569Z,2026-01-03T02:52:47.569Z,2026-01-03T02:53:12.569Z,,0
2200,TXN176716768556425FLWT6,BKG-20251231-HYNAC1DQ,39,2200,3782,INR,SUCCESS,DEBIT_CARD,PhonePe,,"{""status"":""success"",""txn_id"":""TXN176716768556425FLWT6"",""bank_ref"":""gz8jh25o21f""}",2025-12-11T01:04:00.156Z,2025-12-11T01:04:04.156Z,2025-12-11T01:04:29.156Z,,0
2201,TXN1767167685564CMSXLGC,BKG-20251231-THWRJSCF,574,2201,1595,INR,SUCCESS,CREDIT_CARD,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685564CMSXLGC"",""bank_ref"":""zsn05bj3qb8""}",2026-01-21T05:00:01.066Z,2026-01-21T05:00:05.066Z,2026-01-21T05:00:30.066Z,,0
2202,TXN17671676855658BBDGLZ,BKG-20251231-W7RVZDHV,890,2202,1148,INR,SUCCESS,WALLET,Paytm,,"{""status"":""success"",""txn_id"":""TXN17671676855658BBDGLZ"",""bank_ref"":""pinb7xx0u6""}",2026-01-26T12:47:34.235Z,2026-01-26T12:47:38.235Z,2026-01-26T12:48:03.235Z,,0
2203,TXN1767167685565U2EWRMG,BKG-20251231-14SNK9TF,798,2203,4963,INR,SUCCESS,DEBIT_CARD,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685565U2EWRMG"",""bank_ref"":""lg2eyijukc""}",2026-01-05T21:20:50.898Z,2026-01-05T21:20:54.898Z,2026-01-05T21:21:19.898Z,,0
2204,TXN1767167685565OJQOT72,BKG-20251231-CH7CEZW0,283,2204,1972,INR,PENDING,DEBIT_CARD,Razorpay,,,2026-01-26T02:51:01.815Z,2026-01-26T02:51:05.815Z,,2026-01-26T02:55:00.815Z,0
2205,TXN1767167685565IERZ4PT,BKG-20251231-AYCZ1BSS,785,2205,4868,INR,PENDING,CREDIT_CARD,PhonePe,,,2025-12-18T00:37:23.751Z,2025-12-18T00:37:27.751Z,,2025-12-18T00:41:22.751Z,0
2206,TXN1767167685565KRVT43K,BKG-20251231-2D887HR1,636,2206,2790,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685565KRVT43K"",""bank_ref"":""r54a6z3xqq""}",2025-12-27T16:04:17.405Z,2025-12-27T16:04:21.405Z,2025-12-27T16:04:46.405Z,,0
2207,TXN1767167685565TPC3F28,BKG-20251231-NLE9J7CP,607,2207,2774,INR,SUCCESS,NET_BANKING,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685565TPC3F28"",""bank_ref"":""7195ct10p9t""}",2025-12-30T10:59:27.598Z,2025-12-30T10:59:31.598Z,2025-12-30T10:59:56.598Z,,0
2208,TXN17671676855651LPPXCB,BKG-20251231-6U4436PE,428,2208,2761,INR,PENDING,UPI,CCAvenue,,,2025-12-25T02:11:21.398Z,2025-12-25T02:11:25.398Z,,2025-12-25T02:15:20.398Z,0
2209,TXN1767167685565UD5BDTL,BKG-20251231-2CHOS2I5,514,2209,550,INR,SUCCESS,CREDIT_CARD,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685565UD5BDTL"",""bank_ref"":""7w1lxlluh38""}",2026-01-16T15:44:24.606Z,2026-01-16T15:44:28.606Z,2026-01-16T15:44:53.606Z,,0
2210,TXN1767167685565AE78WY9,BKG-20251231-PIE85DZH,434,2210,2315,INR,SUCCESS,UPI,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685565AE78WY9"",""bank_ref"":""6yad6bscj1s""}",2025-12-25T18:00:56.974Z,2025-12-25T18:01:00.974Z,2025-12-25T18:01:25.974Z,,0
2211,TXN1767167685565GJDVOGD,BKG-20251231-V1AU1Z4X,382,2211,3690,INR,SUCCESS,UPI,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685565GJDVOGD"",""bank_ref"":""8g6qd2oqrg""}",2026-01-01T03:20:29.466Z,2026-01-01T03:20:33.466Z,2026-01-01T03:20:58.466Z,,0
2212,TXN176716768556526MNSQG,BKG-20251231-TYFVOUEV,325,2212,1682,INR,SUCCESS,CREDIT_CARD,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN176716768556526MNSQG"",""bank_ref"":""vnxhr1ll4m""}",2026-01-10T05:22:09.550Z,2026-01-10T05:22:13.550Z,2026-01-10T05:22:38.550Z,,0
2213,TXN17671676855651ZV1ZAE,BKG-20251231-KWQVN3CM,827,2213,2783,INR,SUCCESS,DEBIT_CARD,PayU,,"{""status"":""success"",""txn_id"":""TXN17671676855651ZV1ZAE"",""bank_ref"":""nbjw32riz2""}",2026-01-12T20:26:24.039Z,2026-01-12T20:26:28.039Z,2026-01-12T20:26:53.039Z,,0
2214,TXN1767167685565R10WOHC,BKG-20251231-VYT1ZICO,228,2214,2399,INR,INITIATED,NET_BANKING,GooglePay,,,2025-12-31T23:30:17.919Z,2025-12-31T23:30:21.919Z,,2025-12-31T23:34:16.919Z,0
2215,TXN17671676855656H1BT38,BKG-20251231-AJYPUX0Z,420,2215,2407,INR,REFUNDED,UPI,GooglePay,,,2025-12-08T20:09:32.140Z,2025-12-08T20:09:36.140Z,2025-12-08T20:10:01.140Z,,0
2216,TXN1767167685565LR6JVZ8,BKG-20251231-ODBD993X,983,2216,4177,INR,SUCCESS,WALLET,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685565LR6JVZ8"",""bank_ref"":""rh4rq4fv9t""}",2026-01-14T17:57:58.504Z,2026-01-14T17:58:02.504Z,2026-01-14T17:58:27.504Z,,0
2217,TXN1767167685565R2O7MDN,BKG-20251231-AGU96UTN,507,2217,3369,INR,SUCCESS,CREDIT_CARD,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685565R2O7MDN"",""bank_ref"":""6o5w06c0326""}",2025-12-10T00:31:13.908Z,2025-12-10T00:31:17.908Z,2025-12-10T00:31:42.908Z,,0
2218,TXN17671676855652OMKP62,BKG-20251231-WKGSVR58,332,2218,1315,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN17671676855652OMKP62"",""bank_ref"":""nnw7an2jjpm""}",2025-11-29T20:58:05.804Z,2025-11-29T20:58:09.804Z,2025-11-29T20:58:34.804Z,,0
