id,train_id,coach_number,coach_class,total_seats,available_seats,base_fare,has_ac,has_charging,has_wifi,created_at,updated_at
4135,5,T6,THIRD_AC,64,18,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4136,5,S7,SLEEPER,72,35,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4137,5,S8,SLEEPER,72,31,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4138,5,S9,SLEEPER,72,25,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4139,5,S10,SLEEPER,72,22,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4140,14,S1,SECOND_AC,48,21,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4141,14,S2,SECOND_AC,48,23,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4142,14,T3,THIRD_AC,64,41,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4143,14,T4,THIRD_AC,64,21,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4144,14,T5,THIRD_AC,64,20,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4145,14,T6,THIRD_AC,64,32,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4146,14,S7,SLEEPER,72,27,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4147,14,S8,SLEEPER,72,14,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4148,14,S9,SLEEPER,72,27,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4149,14,S10,SLEEPER,72,42,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4150,26,S1,SECOND_AC,48,17,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4151,26,S2,SECOND_AC,48,28,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4152,26,T3,THIRD_AC,64,41,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4153,26,T4,THIRD_AC,64,21,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4154,26,T5,THIRD_AC,64,20,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4155,26,T6,THIRD_AC,64,33,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4156,26,S7,SLEEPER,72,45,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4157,26,S8,SLEEPER,72,35,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4158,26,S9,SLEEPER,72,30,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4159,26,S10,SLEEPER,72,21,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4160,30,S1,SECOND_AC,48,28,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4161,30,S2,SECOND_AC,48,20,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4162,30,T3,THIRD_AC,64,38,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4163,30,T4,THIRD_AC,64,40,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4164,30,T5,THIRD_AC,64,43,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4165,30,T6,THIRD_AC,64,35,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4166,30,S7,SLEEPER,72,23,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4167,30,S8,SLEEPER,72,16,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4168,30,S9,SLEEPER,72,31,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4169,30,S10,SLEEPER,72,25,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4170,65,S1,SECOND_AC,48,15,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4171,65,S2,SECOND_AC,48,23,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4172,65,T3,THIRD_AC,64,18,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4173,65,T4,THIRD_AC,64,20,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4174,65,T5,THIRD_AC,64,28,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4175,65,T6,THIRD_AC,64,42,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4176,65,S7,SLEEPER,72,22,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4177,65,S8,SLEEPER,72,30,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4178,65,S9,SLEEPER,72,16,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4179,65,S10,SLEEPER,72,37,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4180,71,S1,SECOND_AC,48,26,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4181,71,S2,SECOND_AC,48,14,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4182,71,T3,THIRD_AC,64,16,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4183,71,T4,THIRD_AC,64,20,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4184,71,T5,THIRD_AC,64,34,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4185,71,T6,THIRD_AC,64,17,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4186,71,S7,SLEEPER,72,20,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4187,71,S8,SLEEPER,72,33,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4188,71,S9,SLEEPER,72,35,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4189,71,S10,SLEEPER,72,42,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4190,74,S1,SECOND_AC,48,17,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4191,74,S2,SECOND_AC,48,29,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4192,74,T3,THIRD_AC,64,34,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4193,74,T4,THIRD_AC,64,40,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4194,74,T5,THIRD_AC,64,32,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4195,74,T6,THIRD_AC,64,30,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4196,74,S7,SLEEPER,72,17,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4197,74,S8,SLEEPER,72,37,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4198,74,S9,SLEEPER,72,28,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4199,74,S10,SLEEPER,72,42,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4200,76,S1,SECOND_AC,48,18,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4201,76,S2,SECOND_AC,48,16,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4202,76,T3,THIRD_AC,64,37,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4203,76,T4,THIRD_AC,64,19,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4204,76,T5,THIRD_AC,64,17,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4205,76,T6,THIRD_AC,64,43,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4206,76,S7,SLEEPER,72,36,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4207,76,S8,SLEEPER,72,46,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4208,76,S9,SLEEPER,72,41,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4209,76,S10,SLEEPER,72,30,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4210,80,S1,SECOND_AC,48,24,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4211,80,S2,SECOND_AC,48,28,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4212,80,T3,THIRD_AC,64,43,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4213,80,T4,THIRD_AC,64,15,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4214,80,T5,THIRD_AC,64,20,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4215,80,T6,THIRD_AC,64,13,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4216,80,S7,SLEEPER,72,45,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4217,80,S8,SLEEPER,72,40,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4218,80,S9,SLEEPER,72,17,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4219,80,S10,SLEEPER,72,47,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4220,82,S1,SECOND_AC,48,17,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4221,82,S2,SECOND_AC,48,28,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4222,82,T3,THIRD_AC,64,41,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4223,82,T4,THIRD_AC,64,29,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4224,82,T5,THIRD_AC,64,29,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4225,82,T6,THIRD_AC,64,33,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4226,82,S7,SLEEPER,72,18,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4227,82,S8,SLEEPER,72,48,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4228,82,S9,SLEEPER,72,49,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4229,82,S10,SLEEPER,72,21,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4230,101,S1,SECOND_AC,48,19,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4231,101,S2,SECOND_AC,48,10,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4232,101,T3,THIRD_AC,64,25,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4233,101,T4,THIRD_AC,64,32,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4234,101,T5,THIRD_AC,64,29,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4235,101,T6,THIRD_AC,64,26,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4236,101,S7,SLEEPER,72,19,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4237,101,S8,SLEEPER,72,31,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4238,101,S9,SLEEPER,72,38,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4239,101,S10,SLEEPER,72,33,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4240,102,S1,SECOND_AC,48,28,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4241,102,S2,SECOND_AC,48,14,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4242,102,T3,THIRD_AC,64,13,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4243,102,T4,THIRD_AC,64,31,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4244,102,T5,THIRD_AC,64,25,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4245,102,T6,THIRD_AC,64,15,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4246,102,S7,SLEEPER,72,30,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4247,102,S8,SLEEPER,72,19,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4248,102,S9,SLEEPER,72,26,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4249,102,S10,SLEEPER,72,36,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4250,103,S1,SECOND_AC,48,32,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4251,103,S2,SECOND_AC,48,26,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4252,103,T3,THIRD_AC,64,22,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4253,103,T4,THIRD_AC,64,26,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4254,103,T5,THIRD_AC,64,20,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4255,103,T6,THIRD_AC,64,40,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4256,103,S7,SLEEPER,72,32,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4257,103,S8,SLEEPER,72,36,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4258,103,S9,SLEEPER,72,28,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4259,103,S10,SLEEPER,72,34,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4260,106,S1,SECOND_AC,48,25,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4261,106,S2,SECOND_AC,48,23,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4262,106,T3,THIRD_AC,64,41,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4263,106,T4,THIRD_AC,64,14,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4264,106,T5,THIRD_AC,64,19,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4265,106,T6,THIRD_AC,64,37,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4266,106,S7,SLEEPER,72,17,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4267,106,S8,SLEEPER,72,16,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4268,106,S9,SLEEPER,72,31,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4269,106,S10,SLEEPER,72,28,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4270,110,S1,SECOND_AC,48,29,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4271,110,S2,SECOND_AC,48,18,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4272,110,T3,THIRD_AC,64,18,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4273,110,T4,THIRD_AC,64,28,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4274,110,T5,THIRD_AC,64,42,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4275,110,T6,THIRD_AC,64,39,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4276,110,S7,SLEEPER,72,24,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4277,110,S8,SLEEPER,72,35,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4278,110,S9,SLEEPER,72,43,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4279,110,S10,SLEEPER,72,16,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4280,121,S1,SECOND_AC,48,28,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4281,121,S2,SECOND_AC,48,23,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4282,121,T3,THIRD_AC,64,39,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4283,121,T4,THIRD_AC,64,19,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4284,121,T5,THIRD_AC,64,13,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4285,121,T6,THIRD_AC,64,24,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4286,121,S7,SLEEPER,72,45,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4287,121,S8,SLEEPER,72,45,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4288,121,S9,SLEEPER,72,20,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4289,121,S10,SLEEPER,72,46,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4290,128,S1,SECOND_AC,48,21,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4291,128,S2,SECOND_AC,48,17,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4292,128,T3,THIRD_AC,64,22,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4293,128,T4,THIRD_AC,64,25,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4294,128,T5,THIRD_AC,64,15,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4295,128,T6,THIRD_AC,64,40,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4296,128,S7,SLEEPER,72,28,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4297,128,S8,SLEEPER,72,17,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4298,128,S9,SLEEPER,72,49,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4299,128,S10,SLEEPER,72,34,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4300,129,S1,SECOND_AC,48,17,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4301,129,S2,SECOND_AC,48,27,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4302,129,T3,THIRD_AC,64,41,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4303,129,T4,THIRD_AC,64,37,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4304,129,T5,THIRD_AC,64,43,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4305,129,T6,THIRD_AC,64,17,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4306,129,S7,SLEEPER,72,44,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4307,129,S8,SLEEPER,72,25,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4308,129,S9,SLEEPER,72,15,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4309,129,S10,SLEEPER,72,21,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4310,131,S1,SECOND_AC,48,12,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4311,131,S2,SECOND_AC,48,29,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4312,131,T3,THIRD_AC,64,19,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4313,131,T4,THIRD_AC,64,38,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4314,131,T5,THIRD_AC,64,26,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4315,131,T6,THIRD_AC,64,24,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4316,131,S7,SLEEPER,72,31,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4317,131,S8,SLEEPER,72,44,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4318,131,S9,SLEEPER,72,46,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4319,131,S10,SLEEPER,72,43,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4320,133,S1,SECOND_AC,48,32,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4321,133,S2,SECOND_AC,48,21,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4322,133,T3,THIRD_AC,64,25,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4323,133,T4,THIRD_AC,64,29,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4324,133,T5,THIRD_AC,64,37,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4325,133,T6,THIRD_AC,64,44,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4326,133,S7,SLEEPER,72,46,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4327,133,S8,SLEEPER,72,18,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4328,133,S9,SLEEPER,72,38,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4329,133,S10,SLEEPER,72,43,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4330,140,S1,SECOND_AC,48,13,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4331,140,S2,SECOND_AC,48,22,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4332,140,T3,THIRD_AC,64,26,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4333,140,T4,THIRD_AC,64,42,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4334,140,T5,THIRD_AC,64,15,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4335,140,T6,THIRD_AC,64,21,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4336,140,S7,SLEEPER,72,38,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4337,140,S8,SLEEPER,72,50,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4338,140,S9,SLEEPER,72,44,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4339,140,S10,SLEEPER,72,40,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4340,153,S1,SECOND_AC,48,33,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4341,153,S2,SECOND_AC,48,26,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4342,153,T3,THIRD_AC,64,17,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4343,153,T4,THIRD_AC,64,41,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4344,153,T5,THIRD_AC,64,30,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4345,153,T6,THIRD_AC,64,21,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4346,153,S7,SLEEPER,72,33,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4347,153,S8,SLEEPER,72,19,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4348,153,S9,SLEEPER,72,38,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4349,153,S10,SLEEPER,72,48,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4350,159,S1,SECOND_AC,48,29,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4351,159,S2,SECOND_AC,48,24,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4352,159,T3,THIRD_AC,64,18,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4353,159,T4,THIRD_AC,64,32,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4354,159,T5,THIRD_AC,64,25,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4355,159,T6,THIRD_AC,64,29,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4356,159,S7,SLEEPER,72,29,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4357,159,S8,SLEEPER,72,18,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4358,159,S9,SLEEPER,72,45,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4359,159,S10,SLEEPER,72,30,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4360,160,S1,SECOND_AC,48,22,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4361,160,S2,SECOND_AC,48,13,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4362,160,T3,THIRD_AC,64,30,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4363,160,T4,THIRD_AC,64,12,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4364,160,T5,THIRD_AC,64,18,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4365,160,T6,THIRD_AC,64,42,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4366,160,S7,SLEEPER,72,15,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4367,160,S8,SLEEPER,72,27,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4368,160,S9,SLEEPER,72,47,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4369,160,S10,SLEEPER,72,30,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4370,167,S1,SECOND_AC,48,28,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4371,167,S2,SECOND_AC,48,12,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4372,167,T3,THIRD_AC,64,31,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4373,167,T4,THIRD_AC,64,43,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4374,167,T5,THIRD_AC,64,42,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4375,167,T6,THIRD_AC,64,17,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4376,167,S7,SLEEPER,72,50,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4377,167,S8,SLEEPER,72,25,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4378,167,S9,SLEEPER,72,32,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4379,167,S10,SLEEPER,72,21,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4380,168,S1,SECOND_AC,48,27,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4381,168,S2,SECOND_AC,48,9,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4382,168,T3,THIRD_AC,64,16,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4383,168,T4,THIRD_AC,64,36,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4384,168,T5,THIRD_AC,64,17,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4385,168,T6,THIRD_AC,64,44,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4386,168,S7,SLEEPER,72,25,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4387,168,S8,SLEEPER,72,16,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4388,168,S9,SLEEPER,72,48,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4389,168,S10,SLEEPER,72,20,400,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4390,170,S1,SECOND_AC,48,19,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4391,170,S2,SECOND_AC,48,28,1400,1,1,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4392,170,T3,THIRD_AC,64,19,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
4393,170,T4,THIRD_AC,64,18,800,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
