id,user_id,type,subject,message,channel,status,related_entity_id,error_message,created_at,sent_at,read_at
3536,780,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-LYVJ7Z0E,Payment received successfully for booking BKG-20251231-LYVJ7Z0E.,EMAIL,SENT,BKG-20251231-LYVJ7Z0E,,2025-12-17T15:02:33.178Z,2025-12-17T15:02:38.178Z,
3537,724,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-3IVVEYSS,Your train booking BKG-20251231-3IVVEYSS has been confirmed successfully.,SMS,FAILED,BKG-20251231-3IVVEYSS,Network error,2025-12-21T13:32:37.445Z,,
3538,724,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-3IVVEYSS,Payment received successfully for booking BKG-20251231-3IVVEYSS.,SMS,SENT,BKG-20251231-3IVVEYSS,,2025-12-21T13:32:37.445Z,2025-12-21T13:32:42.445Z,
3539,618,SEAT_BLOCKED,Seats Blocked - BKG-20251231-7XGASJHK,Your seats have been blocked. Please complete payment within 4 minutes.,IN_APP,SENT,BKG-20251231-7XGASJHK,,2026-01-24T23:31:06.716Z,2026-01-24T23:31:11.716Z,2026-01-25T21:53:57.650Z
3540,485,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-94CFYHVE,Your train booking BKG-20251231-94CFYHVE has been confirmed successfully.,IN_APP,SENT,BKG-20251231-94CFYHVE,,2025-12-20T19:59:40.277Z,2025-12-20T19:59:45.277Z,2025-12-20T21:10:25.935Z
3541,485,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-94CFYHVE,Payment received successfully for booking BKG-20251231-94CFYHVE.,PUSH,SENT,BKG-20251231-94CFYHVE,,2025-12-20T19:59:40.277Z,2025-12-20T19:59:45.277Z,
3542,783,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-KD3942S4,Your train booking BKG-20251231-KD3942S4 has been confirmed successfully.,IN_APP,SENT,BKG-20251231-KD3942S4,,2025-12-22T17:23:18.175Z,2025-12-22T17:23:23.175Z,
3543,783,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-KD3942S4,Payment received successfully for booking BKG-20251231-KD3942S4.,PUSH,SENT,BKG-20251231-KD3942S4,,2025-12-22T17:23:18.175Z,2025-12-22T17:23:23.175Z,
3544,101,SEAT_BLOCKED,Seats Blocked - BKG-20251231-WN1ZXIVU,Your seats have been blocked. Please complete payment within 4 minutes.,SMS,SENT,BKG-20251231-WN1ZXIVU,,2025-12-04T14:27:18.747Z,2025-12-04T14:27:23.747Z,
3545,620,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-XEIBYIA1,Your train booking BKG-20251231-XEIBYIA1 has been confirmed successfully.,IN_APP,SENT,BKG-20251231-XEIBYIA1,,2025-11-29T19:53:24.962Z,2025-11-29T19:53:29.962Z,2025-11-30T02:35:27.846Z
3546,620,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-XEIBYIA1,Payment received successfully for booking BKG-20251231-XEIBYIA1.,IN_APP,SENT,BKG-20251231-XEIBYIA1,,2025-11-29T19:53:24.962Z,2025-11-29T19:53:29.962Z,
3547,142,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-FL61268R,Your booking BKG-20251231-FL61268R has been cancelled.,SMS,SENT,BKG-20251231-FL61268R,,2026-01-09T19:18:07.923Z,2026-01-09T19:18:12.923Z,
3548,142,REFUND_INITIATED,Refund Initiated - BKG-20251231-FL61268R,Refund has been initiated for booking BKG-20251231-FL61268R. It will be credited in 5-7 days.,SMS,SENT,BKG-20251231-FL61268R,,2026-01-09T19:18:07.923Z,2026-01-09T19:18:12.923Z,
3549,914,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-SD4PQRYZ,Your train booking BKG-20251231-SD4PQRYZ has been confirmed successfully.,EMAIL,SENT,BKG-20251231-SD4PQRYZ,,2026-01-15T11:21:33.752Z,2026-01-15T11:21:38.752Z,
3550,914,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-SD4PQRYZ,Payment received successfully for booking BKG-20251231-SD4PQRYZ.,IN_APP,SENT,BKG-20251231-SD4PQRYZ,,2026-01-15T11:21:33.752Z,2026-01-15T11:21:38.752Z,2026-01-15T20:45:55.637Z
3551,310,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-U1F17DXB,Your train booking BKG-20251231-U1F17DXB has been confirmed successfully.,EMAIL,SENT,BKG-20251231-U1F17DXB,,2025-12-28T18:05:05.339Z,2025-12-28T18:05:10.339Z,
3552,310,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-U1F17DXB,Payment received successfully for booking BKG-20251231-U1F17DXB.,IN_APP,SENT,BKG-20251231-U1F17DXB,,2025-12-28T18:05:05.339Z,2025-12-28T18:05:10.339Z,
3553,81,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-G6YTDHHJ,Your train booking BKG-20251231-G6YTDHHJ has been confirmed successfully.,IN_APP,SENT,BKG-20251231-G6YTDHHJ,,2026-01-10T00:30:24.868Z,2026-01-10T00:30:29.868Z,2026-01-10T03:05:56.590Z
3554,81,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-G6YTDHHJ,Payment received successfully for booking BKG-20251231-G6YTDHHJ.,EMAIL,SENT,BKG-20251231-G6YTDHHJ,,2026-01-10T00:30:24.868Z,2026-01-10T00:30:29.868Z,
3555,519,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-3KI7IBZI,Your train booking BKG-20251231-3KI7IBZI has been confirmed successfully.,EMAIL,SENT,BKG-20251231-3KI7IBZI,,2025-12-06T10:20:45.703Z,2025-12-06T10:20:50.703Z,
3556,519,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-3KI7IBZI,Payment received successfully for booking BKG-20251231-3KI7IBZI.,PUSH,SENT,BKG-20251231-3KI7IBZI,,2025-12-06T10:20:45.703Z,2025-12-06T10:20:50.703Z,
3557,680,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-ABVGIGTW,Your train booking BKG-20251231-ABVGIGTW has been confirmed successfully.,PUSH,SENT,BKG-20251231-ABVGIGTW,,2026-01-11T10:23:09.191Z,2026-01-11T10:23:14.191Z,
3558,680,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-ABVGIGTW,Payment received successfully for booking BKG-20251231-ABVGIGTW.,IN_APP,SENT,BKG-20251231-ABVGIGTW,,2026-01-11T10:23:09.191Z,2026-01-11T10:23:14.191Z,
3559,955,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-UOK4LNS4,Your booking BKG-20251231-UOK4LNS4 has been cancelled.,IN_APP,SENT,BKG-20251231-UOK4LNS4,,2025-12-24T10:24:05.189Z,2025-12-24T10:24:10.189Z,2025-12-24T18:39:06.763Z
3560,955,REFUND_INITIATED,Refund Initiated - BKG-20251231-UOK4LNS4,Refund has been initiated for booking BKG-20251231-UOK4LNS4. It will be credited in 5-7 days.,PUSH,SENT,BKG-20251231-UOK4LNS4,,2025-12-24T10:24:05.189Z,2025-12-24T10:24:10.189Z,
3561,809,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-MKO84YKR,Your train booking BKG-20251231-MKO84YKR has been confirmed successfully.,PUSH,SENT,BKG-20251231-MKO84YKR,,2025-12-26T05:27:17.775Z,2025-12-26T05:27:22.775Z,
3562,809,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-MKO84YKR,Payment received successfully for booking BKG-20251231-MKO84YKR.,PUSH,SENT,BKG-20251231-MKO84YKR,,2025-12-26T05:27:17.775Z,2025-12-26T05:27:22.775Z,
3563,863,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-GMIUMSJC,Your train booking BKG-20251231-GMIUMSJC has been confirmed successfully.,IN_APP,SENT,BKG-20251231-GMIUMSJC,,2025-12-08T17:15:36.666Z,2025-12-08T17:15:41.666Z,2025-12-09T06:16:19.757Z
3564,863,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-GMIUMSJC,Payment received successfully for booking BKG-20251231-GMIUMSJC.,EMAIL,SENT,BKG-20251231-GMIUMSJC,,2025-12-08T17:15:36.666Z,2025-12-08T17:15:41.666Z,
3565,754,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-R90M12J8,Your train booking BKG-20251231-R90M12J8 has been confirmed successfully.,EMAIL,SENT,BKG-20251231-R90M12J8,,2025-11-27T09:52:00.488Z,2025-11-27T09:52:05.488Z,
3566,754,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-R90M12J8,Payment received successfully for booking BKG-20251231-R90M12J8.,PUSH,SENT,BKG-20251231-R90M12J8,,2025-11-27T09:52:00.488Z,2025-11-27T09:52:05.488Z,
3567,718,SEAT_BLOCKED,Seats Blocked - BKG-20251231-HTH8INPF,Your seats have been blocked. Please complete payment within 4 minutes.,SMS,SENT,BKG-20251231-HTH8INPF,,2026-01-01T18:20:15.055Z,2026-01-01T18:20:20.055Z,
3568,400,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-07EVTBR6,Your booking BKG-20251231-07EVTBR6 has been cancelled.,SMS,PENDING,BKG-20251231-07EVTBR6,,2026-01-01T18:26:36.023Z,,
3569,400,REFUND_INITIATED,Refund Initiated - BKG-20251231-07EVTBR6,Refund has been initiated for booking BKG-20251231-07EVTBR6. It will be credited in 5-7 days.,IN_APP,SENT,BKG-20251231-07EVTBR6,,2026-01-01T18:26:36.023Z,2026-01-01T18:26:41.023Z,2026-01-02T10:36:15.626Z
3570,980,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-KV3WDQBT,Your train booking BKG-20251231-KV3WDQBT has been confirmed successfully.,PUSH,SENT,BKG-20251231-KV3WDQBT,,2026-01-04T10:32:02.602Z,2026-01-04T10:32:07.602Z,
3571,980,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-KV3WDQBT,Payment received successfully for booking BKG-20251231-KV3WDQBT.,PUSH,SENT,BKG-20251231-KV3WDQBT,,2026-01-04T10:32:02.602Z,2026-01-04T10:32:07.602Z,
3572,319,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-KF2FMUA4,Your booking BKG-20251231-KF2FMUA4 has been cancelled.,PUSH,SENT,BKG-20251231-KF2FMUA4,,2025-12-07T01:04:24.368Z,2025-12-07T01:04:29.368Z,
3573,319,REFUND_INITIATED,Refund Initiated - BKG-20251231-KF2FMUA4,Refund has been initiated for booking BKG-20251231-KF2FMUA4. It will be credited in 5-7 days.,PUSH,PENDING,BKG-20251231-KF2FMUA4,,2025-12-07T01:04:24.368Z,,
3574,187,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-LBEKEI2P,Your train booking BKG-20251231-LBEKEI2P has been confirmed successfully.,SMS,SENT,BKG-20251231-LBEKEI2P,,2025-12-19T09:27:44.743Z,2025-12-19T09:27:49.743Z,
3575,187,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-LBEKEI2P,Payment received successfully for booking BKG-20251231-LBEKEI2P.,IN_APP,SENT,BKG-20251231-LBEKEI2P,,2025-12-19T09:27:44.743Z,2025-12-19T09:27:49.743Z,2025-12-19T21:40:24.192Z
3576,753,SEAT_BLOCKED,Seats Blocked - BKG-20251231-5ZGBHIG5,Your seats have been blocked. Please complete payment within 4 minutes.,PUSH,SENT,BKG-20251231-5ZGBHIG5,,2025-12-05T15:16:43.138Z,2025-12-05T15:16:48.138Z,
3577,228,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-NFEJ328J,Your booking BKG-20251231-NFEJ328J has been cancelled.,SMS,SENT,BKG-20251231-NFEJ328J,,2026-01-01T19:37:47.987Z,2026-01-01T19:37:52.987Z,
3578,228,REFUND_INITIATED,Refund Initiated - BKG-20251231-NFEJ328J,Refund has been initiated for booking BKG-20251231-NFEJ328J. It will be credited in 5-7 days.,PUSH,SENT,BKG-20251231-NFEJ328J,,2026-01-01T19:37:47.987Z,2026-01-01T19:37:52.987Z,
3579,115,SEAT_BLOCKED,Seats Blocked - BKG-20251231-C2E4YYJZ,Your seats have been blocked. Please complete payment within 4 minutes.,IN_APP,SENT,BKG-20251231-C2E4YYJZ,,2025-12-11T19:50:36.406Z,2025-12-11T19:50:41.406Z,
3580,490,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-IUP8JRQW,Your booking BKG-20251231-IUP8JRQW has been cancelled.,SMS,SENT,BKG-20251231-IUP8JRQW,,2025-12-03T21:07:44.211Z,2025-12-03T21:07:49.211Z,
3581,490,REFUND_INITIATED,Refund Initiated - BKG-20251231-IUP8JRQW,Refund has been initiated for booking BKG-20251231-IUP8JRQW. It will be credited in 5-7 days.,PUSH,SENT,BKG-20251231-IUP8JRQW,,2025-12-03T21:07:44.211Z,2025-12-03T21:07:49.211Z,
3582,926,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-JAXOUBHN,Your train booking BKG-20251231-JAXOUBHN has been confirmed successfully.,EMAIL,SENT,BKG-20251231-JAXOUBHN,,2025-12-07T10:16:12.115Z,2025-12-07T10:16:17.115Z,
3583,926,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-JAXOUBHN,Payment received successfully for booking BKG-20251231-JAXOUBHN.,IN_APP,SENT,BKG-20251231-JAXOUBHN,,2025-12-07T10:16:12.115Z,2025-12-07T10:16:17.115Z,2025-12-07T16:31:51.256Z
3584,445,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-6FD2QR75,Your train booking BKG-20251231-6FD2QR75 has been confirmed successfully.,EMAIL,SENT,BKG-20251231-6FD2QR75,,2026-01-03T22:46:20.351Z,2026-01-03T22:46:25.351Z,
3585,445,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-6FD2QR75,Payment received successfully for booking BKG-20251231-6FD2QR75.,PUSH,SENT,BKG-20251231-6FD2QR75,,2026-01-03T22:46:20.351Z,2026-01-03T22:46:25.351Z,
3586,445,PAYMENT_FAILED,Payment Failed - BKG-20251231-1V4JTVCJ,Payment failed for booking BKG-20251231-1V4JTVCJ. Please try again.,EMAIL,SENT,BKG-20251231-1V4JTVCJ,,2026-01-03T06:21:19.595Z,2026-01-03T06:21:24.595Z,
3587,830,SEAT_BLOCKED,Seats Blocked - BKG-20251231-XERRXB9A,Your seats have been blocked. Please complete payment within 4 minutes.,EMAIL,SENT,BKG-20251231-XERRXB9A,,2026-01-03T17:55:19.305Z,2026-01-03T17:55:24.305Z,
3588,595,SEAT_BLOCKED,Seats Blocked - BKG-20251231-OPOKRAV8,Your seats have been blocked. Please complete payment within 4 minutes.,SMS,SENT,BKG-20251231-OPOKRAV8,,2025-12-20T15:26:56.970Z,2025-12-20T15:27:01.970Z,
3589,711,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-N1RAROUV,Your booking BKG-20251231-N1RAROUV has been cancelled.,IN_APP,SENT,BKG-20251231-N1RAROUV,,2026-01-15T00:35:15.977Z,2026-01-15T00:35:20.977Z,2026-01-15T08:46:12.565Z
3590,711,REFUND_INITIATED,Refund Initiated - BKG-20251231-N1RAROUV,Refund has been initiated for booking BKG-20251231-N1RAROUV. It will be credited in 5-7 days.,SMS,SENT,BKG-20251231-N1RAROUV,,2026-01-15T00:35:15.977Z,2026-01-15T00:35:20.977Z,
3591,771,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-8UEJH6TP,Your train booking BKG-20251231-8UEJH6TP has been confirmed successfully.,IN_APP,SENT,BKG-20251231-8UEJH6TP,,2025-12-30T00:12:57.848Z,2025-12-30T00:13:02.848Z,2025-12-30T12:05:51.250Z
3592,771,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-8UEJH6TP,Payment received successfully for booking BKG-20251231-8UEJH6TP.,PUSH,SENT,BKG-20251231-8UEJH6TP,,2025-12-30T00:12:57.848Z,2025-12-30T00:13:02.848Z,
3593,536,SEAT_BLOCKED,Seats Blocked - BKG-20251231-CS7EH24X,Your seats have been blocked. Please complete payment within 4 minutes.,SMS,SENT,BKG-20251231-CS7EH24X,,2026-01-12T07:00:17.852Z,2026-01-12T07:00:22.852Z,
3594,790,SEAT_BLOCKED,Seats Blocked - BKG-20251231-YAM7YV45,Your seats have been blocked. Please complete payment within 4 minutes.,IN_APP,SENT,BKG-20251231-YAM7YV45,,2025-12-30T02:54:00.341Z,2025-12-30T02:54:05.341Z,2025-12-30T15:06:42.323Z
3595,463,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-7XYJJ9UO,Your booking BKG-20251231-7XYJJ9UO has been cancelled.,IN_APP,SENT,BKG-20251231-7XYJJ9UO,,2025-12-26T16:13:00.465Z,2025-12-26T16:13:05.465Z,
3596,463,REFUND_INITIATED,Refund Initiated - BKG-20251231-7XYJJ9UO,Refund has been initiated for booking BKG-20251231-7XYJJ9UO. It will be credited in 5-7 days.,EMAIL,FAILED,BKG-20251231-7XYJJ9UO,Network error,2025-12-26T16:13:00.465Z,,
3597,452,SEAT_BLOCKED,Seats Blocked - BKG-20251231-7H8N7UI1,Your seats have been blocked. Please complete payment within 4 minutes.,PUSH,SENT,BKG-20251231-7H8N7UI1,,2025-12-09T13:28:24.544Z,2025-12-09T13:28:29.544Z,
3598,207,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-3QJMBTI2,Your train booking BKG-20251231-3QJMBTI2 has been confirmed successfully.,SMS,SENT,BKG-20251231-3QJMBTI2,,2026-01-07T20:12:59.774Z,2026-01-07T20:13:04.774Z,
3599,207,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-3QJMBTI2,Payment received successfully for booking BKG-20251231-3QJMBTI2.,PUSH,SENT,BKG-20251231-3QJMBTI2,,2026-01-07T20:12:59.774Z,2026-01-07T20:13:04.774Z,
3600,288,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-7UU79S0Y,Your train booking BKG-20251231-7UU79S0Y has been confirmed successfully.,SMS,SENT,BKG-20251231-7UU79S0Y,,2025-12-14T14:49:09.883Z,2025-12-14T14:49:14.883Z,
3601,288,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-7UU79S0Y,Payment received successfully for booking BKG-20251231-7UU79S0Y.,SMS,PENDING,BKG-20251231-7UU79S0Y,,2025-12-14T14:49:09.883Z,,
3602,722,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-Y3NEUU5C,Your train booking BKG-20251231-Y3NEUU5C has been confirmed successfully.,SMS,SENT,BKG-20251231-Y3NEUU5C,,2026-01-12T18:32:01.512Z,2026-01-12T18:32:06.512Z,
3603,722,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-Y3NEUU5C,Payment received successfully for booking BKG-20251231-Y3NEUU5C.,IN_APP,SENT,BKG-20251231-Y3NEUU5C,,2026-01-12T18:32:01.512Z,2026-01-12T18:32:06.512Z,2026-01-13T15:06:27.754Z
3604,397,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-503JQOSM,Your train booking BKG-20251231-503JQOSM has been confirmed successfully.,SMS,SENT,BKG-20251231-503JQOSM,,2025-11-22T11:23:56.877Z,2025-11-22T11:24:01.877Z,
3605,397,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-503JQOSM,Payment received successfully for booking BKG-20251231-503JQOSM.,IN_APP,SENT,BKG-20251231-503JQOSM,,2025-11-22T11:23:56.877Z,2025-11-22T11:24:01.877Z,2025-11-23T07:42:14.076Z
3606,362,SEAT_BLOCKED,Seats Blocked - BKG-20251231-RVSDLFVE,Your seats have been blocked. Please complete payment within 4 minutes.,EMAIL,SENT,BKG-20251231-RVSDLFVE,,2025-12-22T15:30:55.313Z,2025-12-22T15:31:00.313Z,
3607,431,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-IXEG9C28,Your train booking BKG-20251231-IXEG9C28 has been confirmed successfully.,EMAIL,SENT,BKG-20251231-IXEG9C28,,2025-12-24T00:00:24.638Z,2025-12-24T00:00:29.638Z,
3608,431,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-IXEG9C28,Payment received successfully for booking BKG-20251231-IXEG9C28.,SMS,SENT,BKG-20251231-IXEG9C28,,2025-12-24T00:00:24.638Z,2025-12-24T00:00:29.638Z,
3609,797,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-13RTG63D,Your train booking BKG-20251231-13RTG63D has been confirmed successfully.,SMS,SENT,BKG-20251231-13RTG63D,,2025-12-31T10:14:13.949Z,2025-12-31T10:14:18.949Z,
3610,797,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-13RTG63D,Payment received successfully for booking BKG-20251231-13RTG63D.,IN_APP,SENT,BKG-20251231-13RTG63D,,2025-12-31T10:14:13.949Z,2025-12-31T10:14:18.949Z,
3611,266,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-1Z3NWASV,Your train booking BKG-20251231-1Z3NWASV has been confirmed successfully.,SMS,SENT,BKG-20251231-1Z3NWASV,,2025-12-04T05:28:09.892Z,2025-12-04T05:28:14.892Z,
3612,266,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-1Z3NWASV,Payment received successfully for booking BKG-20251231-1Z3NWASV.,SMS,SENT,BKG-20251231-1Z3NWASV,,2025-12-04T05:28:09.892Z,2025-12-04T05:28:14.892Z,
3613,371,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-01J61DBK,Your train booking BKG-20251231-01J61DBK has been confirmed successfully.,EMAIL,SENT,BKG-20251231-01J61DBK,,2025-12-15T17:08:10.202Z,2025-12-15T17:08:15.202Z,
3614,371,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-01J61DBK,Payment received successfully for booking BKG-20251231-01J61DBK.,SMS,SENT,BKG-20251231-01J61DBK,,2025-12-15T17:08:10.202Z,2025-12-15T17:08:15.202Z,
3615,972,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-115VEM28,Your train booking BKG-20251231-115VEM28 has been confirmed successfully.,SMS,SENT,BKG-20251231-115VEM28,,2026-01-09T04:34:10.810Z,2026-01-09T04:34:15.810Z,
3616,972,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-115VEM28,Payment received successfully for booking BKG-20251231-115VEM28.,SMS,SENT,BKG-20251231-115VEM28,,2026-01-09T04:34:10.810Z,2026-01-09T04:34:15.810Z,
3617,168,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-MX2DTZT5,Your train booking BKG-20251231-MX2DTZT5 has been confirmed successfully.,PUSH,SENT,BKG-20251231-MX2DTZT5,,2025-12-01T04:59:21.890Z,2025-12-01T04:59:26.890Z,
3618,168,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-MX2DTZT5,Payment received successfully for booking BKG-20251231-MX2DTZT5.,EMAIL,SENT,BKG-20251231-MX2DTZT5,,2025-12-01T04:59:21.890Z,2025-12-01T04:59:26.890Z,
3619,312,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-35C69D8B,Your train booking BKG-20251231-35C69D8B has been confirmed successfully.,SMS,SENT,BKG-20251231-35C69D8B,,2026-01-10T00:39:47.390Z,2026-01-10T00:39:52.390Z,
3620,312,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-35C69D8B,Payment received successfully for booking BKG-20251231-35C69D8B.,EMAIL,SENT,BKG-20251231-35C69D8B,,2026-01-10T00:39:47.390Z,2026-01-10T00:39:52.390Z,
3621,972,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-YTBYW7EE,Your train booking BKG-20251231-YTBYW7EE has been confirmed successfully.,EMAIL,SENT,BKG-20251231-YTBYW7EE,,2025-11-29T05:40:41.000Z,2025-11-29T05:40:46.000Z,
3622,972,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-YTBYW7EE,Payment received successfully for booking BKG-20251231-YTBYW7EE.,SMS,SENT,BKG-20251231-YTBYW7EE,,2025-11-29T05:40:41.000Z,2025-11-29T05:40:46.000Z,
3623,211,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-VY3YITB8,Your train booking BKG-20251231-VY3YITB8 has been confirmed successfully.,IN_APP,SENT,BKG-20251231-VY3YITB8,,2025-12-21T10:24:03.499Z,2025-12-21T10:24:08.499Z,2025-12-21T23:18:44.969Z
3624,211,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-VY3YITB8,Payment received successfully for booking BKG-20251231-VY3YITB8.,SMS,SENT,BKG-20251231-VY3YITB8,,2025-12-21T10:24:03.499Z,2025-12-21T10:24:08.499Z,
3625,759,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-6MW4WV1V,Your train booking BKG-20251231-6MW4WV1V has been confirmed successfully.,EMAIL,SENT,BKG-20251231-6MW4WV1V,,2025-12-26T00:30:38.269Z,2025-12-26T00:30:43.269Z,
3626,759,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-6MW4WV1V,Payment received successfully for booking BKG-20251231-6MW4WV1V.,SMS,SENT,BKG-20251231-6MW4WV1V,,2025-12-26T00:30:38.269Z,2025-12-26T00:30:43.269Z,
3627,233,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-SR7W6WIJ,Your booking BKG-20251231-SR7W6WIJ has been cancelled.,IN_APP,SENT,BKG-20251231-SR7W6WIJ,,2025-12-19T03:07:08.793Z,2025-12-19T03:07:13.793Z,2025-12-19T07:46:01.814Z
3628,233,REFUND_INITIATED,Refund Initiated - BKG-20251231-SR7W6WIJ,Refund has been initiated for booking BKG-20251231-SR7W6WIJ. It will be credited in 5-7 days.,EMAIL,SENT,BKG-20251231-SR7W6WIJ,,2025-12-19T03:07:08.793Z,2025-12-19T03:07:13.793Z,
3629,62,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-SECI4FES,Your train booking BKG-20251231-SECI4FES has been confirmed successfully.,SMS,SENT,BKG-20251231-SECI4FES,,2025-11-19T17:26:12.730Z,2025-11-19T17:26:17.730Z,
3630,62,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-SECI4FES,Payment received successfully for booking BKG-20251231-SECI4FES.,SMS,SENT,BKG-20251231-SECI4FES,,2025-11-19T17:26:12.730Z,2025-11-19T17:26:17.730Z,
3631,857,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-R0M5SRJN,Your train booking BKG-20251231-R0M5SRJN has been confirmed successfully.,SMS,SENT,BKG-20251231-R0M5SRJN,,2025-12-15T00:34:20.857Z,2025-12-15T00:34:25.857Z,
3632,857,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-R0M5SRJN,Payment received successfully for booking BKG-20251231-R0M5SRJN.,SMS,SENT,BKG-20251231-R0M5SRJN,,2025-12-15T00:34:20.857Z,2025-12-15T00:34:25.857Z,
3633,628,SEAT_BLOCKED,Seats Blocked - BKG-20251231-WGRF4HOW,Your seats have been blocked. Please complete payment within 4 minutes.,PUSH,SENT,BKG-20251231-WGRF4HOW,,2026-01-16T07:28:03.526Z,2026-01-16T07:28:08.526Z,
3634,548,SEAT_BLOCKED,Seats Blocked - BKG-20251231-PANLULYK,Your seats have been blocked. Please complete payment within 4 minutes.,SMS,SENT,BKG-20251231-PANLULYK,,2026-01-02T22:59:55.855Z,2026-01-02T23:00:00.855Z,
3635,870,PAYMENT_FAILED,Payment Failed - BKG-20251231-PXIB18SA,Payment failed for booking BKG-20251231-PXIB18SA. Please try again.,IN_APP,SENT,BKG-20251231-PXIB18SA,,2025-12-24T07:31:15.244Z,2025-12-24T07:31:20.244Z,2025-12-25T05:30:16.746Z
3636,697,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-LRPN9Q2M,Your train booking BKG-20251231-LRPN9Q2M has been confirmed successfully.,EMAIL,SENT,BKG-20251231-LRPN9Q2M,,2026-01-12T22:13:41.573Z,2026-01-12T22:13:46.573Z,
